kpi_id,tab,nhom,kpi_name,tinh_chat,source_module,mart_table,mart_column,column_role,logic,ghi_chu
K_GSDC_49,Giám sát Tổng hợp,Nhóm 10 - Thống kê niêm yết sàn HNX,Số DN báo lãi theo từng sàn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn (Dữ liệu động)
K_GSDC_50,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Tổng tài sản (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_50_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Tổng tài sản — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_51,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Nợ phải trả (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_51_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Nợ phải trả — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_52,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Vốn CSH (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_52_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Vốn CSH — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_53,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Vốn điều lệ (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_53_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Vốn điều lệ — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_54,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Lợi nhuận sau thuế (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_54_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,LNST — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_55,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,ROA (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_55_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,ROA — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_56,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,ROE (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_56_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,ROE — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_57,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Hàng tồn kho (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_57_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Hàng tồn kho — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_58,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Doanh thu thuần (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_58_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Doanh thu — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_59,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Lợi nhuận dồn tích YTD (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_59_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,LN YTD — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_60,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Phải thu (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_60_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Phải thu — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_61,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Tiền và tương đương tiền (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_61_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Tiền TĐT — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_62,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Nợ / Vốn CSH (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_62_YOY,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Nợ/Vốn CSH — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_79,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Ngành,Slicer,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_80,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Tổng tài sản — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_81,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Nợ phải trả — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_82,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Vốn CSH — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_83,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Vốn điều lệ — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_84,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Lợi nhuận sau thuế — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_85,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,ROA — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_86,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,ROE — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_87,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Hàng tồn kho — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_88,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Doanh thu — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_89,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Lợi nhuận dồn tích YTD — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_90,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Phải thu — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_91,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Tiền và tương đương tiền — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_92,Giám sát Tổng hợp,Nhóm 11 - Tổng hợp chỉ tiêu tài chính theo sàn HNX,Nợ/Vốn CSH — theo ngành (HNX),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_46,Giám sát Tổng hợp,Nhóm 12 - Thống kê niêm yết sàn HOSE,Ngày thống kê (Năm/Quý),Chiều,GSDC,Calendar Date Dimension,Calendar Date,SLICER,cdr_dt_dim.cdr_dt,Reuse từ Nhóm 6
K_GSDC_78,Giám sát Tổng hợp,Nhóm 12 - Thống kê niêm yết sàn HOSE,Sàn,Base,GSDC,Public Company Dimension,Equity Listing Exchange Code,SLICER,public_company_dim.equity_listing_exchange_code WHERE public_company_dim.equity_listing_exchange_code = 'HOSE',Reuse KPI Sàn K_GSDC_78 khác filter
K_GSDC_47,Giám sát Tổng hợp,Nhóm 12 - Thống kê niêm yết sàn HOSE,Số doanh nghiệp theo từng sàn,Base,GSDC,Public Company Dimension,Ids Registration Date,MEASURE,COUNT(DISTINCT public_company_dim.public_company_dim_id) WHERE public_company_dim.ids_registration_dt <= :end_of_period AND public_company_dim.equity_listing_exchange_code = 'HOSE',
K_GSDC_48,Giám sát Tổng hợp,Nhóm 12 - Thống kê niêm yết sàn HOSE,Tỷ lệ nộp BCTC theo từng sàn (quý),Phái sinh,GSDC,,,,,Pending - chưa thiết kế nguồn (Dữ liệu động)
K_GSDC_49,Giám sát Tổng hợp,Nhóm 12 - Thống kê niêm yết sàn HOSE,Số DN báo lãi theo từng sàn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn (Dữ liệu động)
K_GSDC_50,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Tổng tài sản (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_50_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Tổng tài sản — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_51,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Nợ phải trả (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_51_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Nợ phải trả — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_52,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Vốn CSH (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_52_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Vốn CSH — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_53,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Vốn điều lệ (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_53_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Vốn điều lệ — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_54,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Lợi nhuận sau thuế (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_54_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,LNST — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_55,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,ROA (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_55_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,ROA — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_56,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,ROE (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_56_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,ROE — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_57,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Hàng tồn kho (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_57_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Hàng tồn kho — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_58,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Doanh thu thuần (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_58_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Doanh thu — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_59,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Lợi nhuận dồn tích YTD (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_59_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,LN YTD — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_60,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Phải thu (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_60_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Phải thu — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_61,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Tiền và tương đương tiền (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_61_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Tiền TĐT — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_62,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Nợ / Vốn CSH (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_62_YOY,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Nợ/Vốn CSH — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_79,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Ngành,Slicer,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_80,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Tổng tài sản — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_81,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Nợ phải trả — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_82,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Vốn CSH — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_83,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Vốn điều lệ — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_84,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Lợi nhuận sau thuế — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_85,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,ROA — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_86,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,ROE — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_87,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Hàng tồn kho — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_88,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Doanh thu — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_89,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Lợi nhuận dồn tích YTD — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_90,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Phải thu — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_91,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Tiền và tương đương tiền — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_92,Giám sát Tổng hợp,Nhóm 13 - Tổng hợp chỉ tiêu tài chính theo sàn HOSE,Nợ/Vốn CSH — theo ngành (HOSE),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_46,Giám sát Tổng hợp,Nhóm 14 - Thống kê niêm yết sàn UPCOM,Ngày thống kê (Năm/Quý),Chiều,GSDC,Calendar Date Dimension,Calendar Date,SLICER,cdr_dt_dim.cdr_dt,Reuse từ Nhóm 6
K_GSDC_78,Giám sát Tổng hợp,Nhóm 14 - Thống kê niêm yết sàn UPCOM,Sàn,Base,GSDC,Public Company Dimension,Equity Listing Exchange Code,SLICER,public_company_dim.equity_listing_exchange_code WHERE public_company_dim.equity_listing_exchange_code = 'UPCOM',Reuse KPI Sàn K_GSDC_78 khác filter
K_GSDC_47,Giám sát Tổng hợp,Nhóm 14 - Thống kê niêm yết sàn UPCOM,Số doanh nghiệp theo từng sàn,Base,GSDC,Public Company Dimension,Ids Registration Date,MEASURE,COUNT(DISTINCT public_company_dim.public_company_dim_id) WHERE public_company_dim.ids_registration_dt <= :end_of_period AND public_company_dim.equity_listing_exchange_code = 'UPCOM',
K_GSDC_48,Giám sát Tổng hợp,Nhóm 14 - Thống kê niêm yết sàn UPCOM,Tỷ lệ nộp BCTC theo từng sàn (quý),Phái sinh,GSDC,,,,,Pending - chưa thiết kế nguồn (Dữ liệu động)
K_GSDC_49,Giám sát Tổng hợp,Nhóm 14 - Thống kê niêm yết sàn UPCOM,Số DN báo lãi theo từng sàn,Base,GSDC,,,,,Pending - chưa thiết kế nguồn (Dữ liệu động)
K_GSDC_50,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,Tổng tài sản (UPCOM),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_50_YOY,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,Tổng tài sản — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_51,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,Nợ phải trả (UPCOM),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_51_YOY,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,Nợ phải trả — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_52,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,Vốn CSH (UPCOM),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_52_YOY,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,Vốn CSH — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_53,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,Vốn điều lệ (UPCOM),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_53_YOY,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,Vốn điều lệ — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_54,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,Lợi nhuận sau thuế (UPCOM),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_54_YOY,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,LNST — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_55,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,ROA (UPCOM),Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
K_GSDC_55_YOY,Giám sát Tổng hợp,Nhóm 15 - Tổng hợp chỉ tiêu tài chính theo sàn UPCOM,ROA — YoY,Derived,GSDC,,,,,Pending - chưa thiết kế nguồn
