bpi_term_id,dimension_id,dimension_name,dimension_tags,bcv_category_id
7453be1b-4429-426f-82b3-5537e564d018,79751f32-dbc4-4184-abd0-14e84d0831c2,Organization Unit Structure,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7453be1b-4429-426f-82b3-5537e564d018,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7453be1b-4429-426f-82b3-5537e564d018,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
7453be1b-4429-426f-82b3-5537e564d018,9dc77405-8721-41fb-aa3b-b7850198fadd,Location,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
7453be1b-4429-426f-82b3-5537e564d018,ad268216-f39f-40a8-84f9-5d82b222fa65,Organization Unit Authority Designation,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7453be1b-4429-426f-82b3-5537e564d018,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
7453be1b-4429-426f-82b3-5537e564d018,d9f9659d-7e08-4039-a5e2-15d72c532e22,Line Of Business Reporting Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7453be1b-4429-426f-82b3-5537e564d018,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
7fea1069-766c-4902-9969-435310438528,001aa2ec-94de-49ec-b0d7-f322a3030a33,Arrangement,concept,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
7fea1069-766c-4902-9969-435310438528,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
7fea1069-766c-4902-9969-435310438528,212fd5a7-f8da-48b2-b101-2cfc198a6188,Transaction Type,property,6462bcb0-3560-48d5-9f4e-406e8375074a
7fea1069-766c-4902-9969-435310438528,3506ea83-d2fc-4d1d-9563-47c8bda4dbb0,Channel Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
7fea1069-766c-4902-9969-435310438528,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
7fea1069-766c-4902-9969-435310438528,6ffbf272-aecd-4fe9-afa9-d0207f257f1a,Fee Type,property,a8fe79a1-0f42-4423-adca-3994493a78b3
7fea1069-766c-4902-9969-435310438528,7ea186f5-c71f-48bf-9658-fcb87d687eb5,Payment Transaction Reason,property,6462bcb0-3560-48d5-9f4e-406e8375074a
7fea1069-766c-4902-9969-435310438528,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7fea1069-766c-4902-9969-435310438528,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
7fea1069-766c-4902-9969-435310438528,9dc77405-8721-41fb-aa3b-b7850198fadd,Location,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
7fea1069-766c-4902-9969-435310438528,a1c40547-cadc-4bdc-be47-c2f2913b6789,Transaction Initiator Type,property,6462bcb0-3560-48d5-9f4e-406e8375074a
7fea1069-766c-4902-9969-435310438528,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
7fea1069-766c-4902-9969-435310438528,c4ba4992-8ff1-4f52-859c-6f95cab06510,Customer,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
7fea1069-766c-4902-9969-435310438528,e56aa4dd-4d89-46b3-ae11-e7899d83ceac,Channel,concept,8a72919e-8c40-4a73-b190-4803deb2160d
7fea1069-766c-4902-9969-435310438528,e72b97bc-49cd-445c-bb90-c188c6f9351a,Transaction Book Effect,property,6462bcb0-3560-48d5-9f4e-406e8375074a
7fea1069-766c-4902-9969-435310438528,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,32b9128d-c2da-4269-b230-6bf8a594dc9b,Involved Party Income Segment Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,3506ea83-d2fc-4d1d-9563-47c8bda4dbb0,Channel Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,5bc4cbda-7b20-4ce3-ae6b-7b6af8968399,Customer Market Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,71fd090e-e488-4057-b85d-45b225ae6bd5,Communication Form,property,8d9d994c-aa77-4692-8f6b-d314a5221237
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,9dc77405-8721-41fb-aa3b-b7850198fadd,Location,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,adf8af3a-422c-4239-9e1a-349ff7132c10,Customer Relationship Age Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,cacb805d-64e7-4c80-ba23-88ad620793d0,Employment Position,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,d1df5842-f297-46e9-85be-c6c1b03b00b0,Individual Age Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,d9f9659d-7e08-4039-a5e2-15d72c532e22,Line Of Business Reporting Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
9bfe8861-7eb2-493d-b2cf-3239b0cfbb16,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,1cbb5e83-f8db-48ef-8034-2b3a11009114,Claim Life Cycle Status Reason,property,87b6800b-17a7-4359-8a07-42af3b0e5f54
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,5bc4cbda-7b20-4ce3-ae6b-7b6af8968399,Customer Market Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,75df8f71-d4af-46b6-b610-071787fd5e1e,Insurance Peril Type,property,87b6800b-17a7-4359-8a07-42af3b0e5f54
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,da0dc966-3d2c-4cb7-9b62-c37541244955,Claim Life Cycle Status,property,87b6800b-17a7-4359-8a07-42af3b0e5f54
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,ea8331d5-555a-4bca-bf66-6cf48ec70ff5,Insurance Hazard Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
b0e06e58-ea77-482c-95eb-dbfd7b7f2495,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
b178210b-f278-46ee-999b-76f186993753,001aa2ec-94de-49ec-b0d7-f322a3030a33,Arrangement,concept,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
b178210b-f278-46ee-999b-76f186993753,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
b178210b-f278-46ee-999b-76f186993753,34074ab9-97c8-4654-9330-60839b8bb565,Household Income Range,property,8a72919e-8c40-4a73-b190-4803deb2160d
b178210b-f278-46ee-999b-76f186993753,3506ea83-d2fc-4d1d-9563-47c8bda4dbb0,Channel Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
b178210b-f278-46ee-999b-76f186993753,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
b178210b-f278-46ee-999b-76f186993753,58427363-9739-4557-b122-931586b65456,Asset Dealing Portfolio Segment Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
b178210b-f278-46ee-999b-76f186993753,58d24e62-7098-4a49-8926-c95c22663a93,Property Value Segment Management Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
b178210b-f278-46ee-999b-76f186993753,5bc4cbda-7b20-4ce3-ae6b-7b6af8968399,Customer Market Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
b178210b-f278-46ee-999b-76f186993753,71fd090e-e488-4057-b85d-45b225ae6bd5,Communication Form,property,8d9d994c-aa77-4692-8f6b-d314a5221237
b178210b-f278-46ee-999b-76f186993753,82d8f2bf-1c39-4125-b114-7c65467d2ce3,Socio Economic Category,concept,8a72919e-8c40-4a73-b190-4803deb2160d
b178210b-f278-46ee-999b-76f186993753,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
b178210b-f278-46ee-999b-76f186993753,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
b178210b-f278-46ee-999b-76f186993753,9aceb395-6f0c-429e-94be-0690e538bf15,Continuity Of Address Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
b178210b-f278-46ee-999b-76f186993753,9dc77405-8721-41fb-aa3b-b7850198fadd,Location,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
b178210b-f278-46ee-999b-76f186993753,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
b178210b-f278-46ee-999b-76f186993753,c4ba4992-8ff1-4f52-859c-6f95cab06510,Customer,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
b178210b-f278-46ee-999b-76f186993753,d475792a-0fd8-4e78-bf04-55aeaa2650c0,Housing Tenure,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
b178210b-f278-46ee-999b-76f186993753,e9becd62-4640-41f9-9e98-e77907a76463,Manufacturer Name,property,99888e7c-6835-4401-a37f-142529e1b88e
b178210b-f278-46ee-999b-76f186993753,f170bd8b-dce5-4d54-9ae0-cf302464f4d0,Geographic Area,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
b178210b-f278-46ee-999b-76f186993753,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
b178210b-f278-46ee-999b-76f186993753,fd689ec0-3a58-4a70-b473-adc5fe17bfa3,Property Type,property,99888e7c-6835-4401-a37f-142529e1b88e
c14892f1-555e-4095-9bdf-c9ae5018b26e,150db59c-ef54-46d9-b793-fa78bfc01995,Data Processing Purpose Type,property,e67ef71d-697b-47ae-aa96-6f24a6b01c3c
c14892f1-555e-4095-9bdf-c9ae5018b26e,25d0c3a8-1970-4efa-94e5-e00a23bb2082,Data Controller,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
c14892f1-555e-4095-9bdf-c9ae5018b26e,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
c14892f1-555e-4095-9bdf-c9ae5018b26e,5926538d-9444-4c3e-8513-0216c7f1d48a,Personal Data Type,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
c14892f1-555e-4095-9bdf-c9ae5018b26e,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
c14892f1-555e-4095-9bdf-c9ae5018b26e,a761a169-9d64-4f0a-98b8-40c5cf9c9830,Data Subject Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
c14892f1-555e-4095-9bdf-c9ae5018b26e,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
c14892f1-555e-4095-9bdf-c9ae5018b26e,b7bd05dc-8c6a-43b8-9537-5dd985e62b44,Execution Mode,property,693a94a1-1c02-4a34-8cde-b45fcbb97626
c14892f1-555e-4095-9bdf-c9ae5018b26e,ed0784de-1267-4544-ae8a-a5850c3a0ccf,Communication Owner,property,8d9d994c-aa77-4692-8f6b-d314a5221237
c14892f1-555e-4095-9bdf-c9ae5018b26e,f3db8fc4-45e2-4989-a787-cf79c23c0c60,Data Processor,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,28de1921-fb18-484f-8abf-789a53365b5e,Organization,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,4e6b1f78-3e93-4b0a-89c3-829145cebf0f,Complaint Type,property,8d9d994c-aa77-4692-8f6b-d314a5221237
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,5bc4cbda-7b20-4ce3-ae6b-7b6af8968399,Customer Market Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,7433ef19-6bb1-4eea-991f-e574677ce330,Organization Unit Function,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,9dc77405-8721-41fb-aa3b-b7850198fadd,Location,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,cacb805d-64e7-4c80-ba23-88ad620793d0,Employment Position,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,d1d664db-c790-434e-8748-3b39bcb995fa,Business Activity Type,property,e67ef71d-697b-47ae-aa96-6f24a6b01c3c
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,d9f9659d-7e08-4039-a5e2-15d72c532e22,Line Of Business Reporting Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,e56aa4dd-4d89-46b3-ae11-e7899d83ceac,Channel,concept,8a72919e-8c40-4a73-b190-4803deb2160d
c6436e88-72c4-4e88-b4bf-2b3a2e10902e,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
c916f040-c88e-4b32-85d1-23cbeafcf174,001aa2ec-94de-49ec-b0d7-f322a3030a33,Arrangement,concept,e7fc1b6a-cb8c-4d5a-b9be-1a7ea774d253
c916f040-c88e-4b32-85d1-23cbeafcf174,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
c916f040-c88e-4b32-85d1-23cbeafcf174,212fd5a7-f8da-48b2-b101-2cfc198a6188,Transaction Type,property,6462bcb0-3560-48d5-9f4e-406e8375074a
c916f040-c88e-4b32-85d1-23cbeafcf174,2fcbd211-aa74-449d-8787-b48c5af8779e,Operating Activity Type,property,e67ef71d-697b-47ae-aa96-6f24a6b01c3c
c916f040-c88e-4b32-85d1-23cbeafcf174,3506ea83-d2fc-4d1d-9563-47c8bda4dbb0,Channel Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
c916f040-c88e-4b32-85d1-23cbeafcf174,3c1430fe-9fd1-420e-9a8f-3a89572ca29f,Interest Type,property,a8fe79a1-0f42-4423-adca-3994493a78b3
c916f040-c88e-4b32-85d1-23cbeafcf174,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
c916f040-c88e-4b32-85d1-23cbeafcf174,58427363-9739-4557-b122-931586b65456,Asset Dealing Portfolio Segment Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
c916f040-c88e-4b32-85d1-23cbeafcf174,5bc4cbda-7b20-4ce3-ae6b-7b6af8968399,Customer Market Segment,concept,8a72919e-8c40-4a73-b190-4803deb2160d
c916f040-c88e-4b32-85d1-23cbeafcf174,6ffbf272-aecd-4fe9-afa9-d0207f257f1a,Fee Type,property,a8fe79a1-0f42-4423-adca-3994493a78b3
c916f040-c88e-4b32-85d1-23cbeafcf174,71fd090e-e488-4057-b85d-45b225ae6bd5,Communication Form,property,8d9d994c-aa77-4692-8f6b-d314a5221237
c916f040-c88e-4b32-85d1-23cbeafcf174,7433ef19-6bb1-4eea-991f-e574677ce330,Organization Unit Function,property,54b9bd8a-ddfb-4512-8d46-e26d2926981e
c916f040-c88e-4b32-85d1-23cbeafcf174,7ea186f5-c71f-48bf-9658-fcb87d687eb5,Payment Transaction Reason,property,6462bcb0-3560-48d5-9f4e-406e8375074a
c916f040-c88e-4b32-85d1-23cbeafcf174,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
c916f040-c88e-4b32-85d1-23cbeafcf174,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
c916f040-c88e-4b32-85d1-23cbeafcf174,9dc77405-8721-41fb-aa3b-b7850198fadd,Location,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
c916f040-c88e-4b32-85d1-23cbeafcf174,a1c40547-cadc-4bdc-be47-c2f2913b6789,Transaction Initiator Type,property,6462bcb0-3560-48d5-9f4e-406e8375074a
c916f040-c88e-4b32-85d1-23cbeafcf174,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
c916f040-c88e-4b32-85d1-23cbeafcf174,d1d664db-c790-434e-8748-3b39bcb995fa,Business Activity Type,property,e67ef71d-697b-47ae-aa96-6f24a6b01c3c
c916f040-c88e-4b32-85d1-23cbeafcf174,d9f9659d-7e08-4039-a5e2-15d72c532e22,Line Of Business Reporting Group,concept,8a72919e-8c40-4a73-b190-4803deb2160d
c916f040-c88e-4b32-85d1-23cbeafcf174,e56aa4dd-4d89-46b3-ae11-e7899d83ceac,Channel,concept,8a72919e-8c40-4a73-b190-4803deb2160d
c916f040-c88e-4b32-85d1-23cbeafcf174,e72b97bc-49cd-445c-bb90-c188c6f9351a,Transaction Book Effect,property,6462bcb0-3560-48d5-9f4e-406e8375074a
c916f040-c88e-4b32-85d1-23cbeafcf174,f170bd8b-dce5-4d54-9ae0-cf302464f4d0,Geographic Area,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
c916f040-c88e-4b32-85d1-23cbeafcf174,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
dda1f27d-20ec-48dc-96b5-177c8e270068,0c6f28ff-8e9f-49e4-b3e5-e46408a26e23,Product Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
dda1f27d-20ec-48dc-96b5-177c8e270068,3506ea83-d2fc-4d1d-9563-47c8bda4dbb0,Channel Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
dda1f27d-20ec-48dc-96b5-177c8e270068,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
dda1f27d-20ec-48dc-96b5-177c8e270068,71fd090e-e488-4057-b85d-45b225ae6bd5,Communication Form,property,8d9d994c-aa77-4692-8f6b-d314a5221237
dda1f27d-20ec-48dc-96b5-177c8e270068,85019563-1dba-467d-a8e6-56dac0011210,Communication Delivery Time Segment,property,8d9d994c-aa77-4692-8f6b-d314a5221237
dda1f27d-20ec-48dc-96b5-177c8e270068,978a894d-518c-4f76-bfe0-d5202e2e1a1f,Accounting Unit Balance Time Status,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
dda1f27d-20ec-48dc-96b5-177c8e270068,9dc77405-8721-41fb-aa3b-b7850198fadd,Location,concept,0dd20f21-d0ec-4ae8-a02c-4cd17716f413
dda1f27d-20ec-48dc-96b5-177c8e270068,a8979a11-b271-4843-a0d7-cc46cfe3e579,Currency,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
dda1f27d-20ec-48dc-96b5-177c8e270068,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
dda1f27d-20ec-48dc-96b5-177c8e270068,e56aa4dd-4d89-46b3-ae11-e7899d83ceac,Channel,concept,8a72919e-8c40-4a73-b190-4803deb2160d
dda1f27d-20ec-48dc-96b5-177c8e270068,ebc7c2ad-03c2-4253-9c91-2848859df559,Channel Ownership Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
dda1f27d-20ec-48dc-96b5-177c8e270068,f277f8c5-26cb-455f-bbe0-f162d582ed15,Measurement Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
057e84c9-235a-4bab-bca4-052e70dab853,05fee7db-8d72-4dbd-b9ba-fd5941ac4eda,Accounting Unit Balance Segment,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
057e84c9-235a-4bab-bca4-052e70dab853,231894d6-930e-43bf-ab1d-7d3c7599a853,Business Activity Occurrence Channel,property,e67ef71d-697b-47ae-aa96-6f24a6b01c3c
057e84c9-235a-4bab-bca4-052e70dab853,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
057e84c9-235a-4bab-bca4-052e70dab853,4e25862f-9599-40f7-bd4c-0d810fbf6c5b,Communication Message Standard,property,8d9d994c-aa77-4692-8f6b-d314a5221237
057e84c9-235a-4bab-bca4-052e70dab853,75438474-6b0b-4ea3-8631-9c405aaf7d70,First Financial Institution,property,6462bcb0-3560-48d5-9f4e-406e8375074a
057e84c9-235a-4bab-bca4-052e70dab853,7fddc7a1-93c5-4fe6-bce0-b10708df2bf1,Clearing Institution,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
057e84c9-235a-4bab-bca4-052e70dab853,839972f3-8540-4a2b-8e94-13981f7498e5,Payment Transfer Regulatory Group Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
057e84c9-235a-4bab-bca4-052e70dab853,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
057e84c9-235a-4bab-bca4-052e70dab853,a68cda81-8b95-4d94-a12e-cecade6435bb,Payment Currency,property,6462bcb0-3560-48d5-9f4e-406e8375074a
057e84c9-235a-4bab-bca4-052e70dab853,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
057e84c9-235a-4bab-bca4-052e70dab853,ed164247-f783-472b-8e6c-a2243232998e,Origin Financial Institution,property,6462bcb0-3560-48d5-9f4e-406e8375074a
46461ff5-8912-4da7-8e7d-723739b5b120,05fee7db-8d72-4dbd-b9ba-fd5941ac4eda,Accounting Unit Balance Segment,property,e1150d1a-f8ce-4943-a8c9-3959159af5ba
46461ff5-8912-4da7-8e7d-723739b5b120,231894d6-930e-43bf-ab1d-7d3c7599a853,Business Activity Occurrence Channel,property,e67ef71d-697b-47ae-aa96-6f24a6b01c3c
46461ff5-8912-4da7-8e7d-723739b5b120,2e70033b-b7ae-465e-850f-582e9dbc8b84,Payment Service Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
46461ff5-8912-4da7-8e7d-723739b5b120,4aa61531-2741-44d3-8133-9efc751d1404,Time Period,concept,693a94a1-1c02-4a34-8cde-b45fcbb97626
46461ff5-8912-4da7-8e7d-723739b5b120,4e25862f-9599-40f7-bd4c-0d810fbf6c5b,Communication Message Standard,property,8d9d994c-aa77-4692-8f6b-d314a5221237
46461ff5-8912-4da7-8e7d-723739b5b120,75438474-6b0b-4ea3-8631-9c405aaf7d70,First Financial Institution,property,6462bcb0-3560-48d5-9f4e-406e8375074a
46461ff5-8912-4da7-8e7d-723739b5b120,7fddc7a1-93c5-4fe6-bce0-b10708df2bf1,Clearing Institution,role,54b9bd8a-ddfb-4512-8d46-e26d2926981e
46461ff5-8912-4da7-8e7d-723739b5b120,839972f3-8540-4a2b-8e94-13981f7498e5,Payment Transfer Regulatory Group Type,property,8a72919e-8c40-4a73-b190-4803deb2160d
46461ff5-8912-4da7-8e7d-723739b5b120,88105043-4ee9-4ae4-95ae-9034cab926a0,Organization Unit,concept,54b9bd8a-ddfb-4512-8d46-e26d2926981e
46461ff5-8912-4da7-8e7d-723739b5b120,a68cda81-8b95-4d94-a12e-cecade6435bb,Payment Currency,property,6462bcb0-3560-48d5-9f4e-406e8375074a
46461ff5-8912-4da7-8e7d-723739b5b120,b12bb5b6-b54d-4bb7-aeb6-1b9d13010b76,Reporting Currency,role,693a94a1-1c02-4a34-8cde-b45fcbb97626
46461ff5-8912-4da7-8e7d-723739b5b120,ce3fcf7e-8094-43ce-acb3-84d28a310594,Payment Collection Service Type,property,ac40c15a-f09d-4ea5-83f2-00a29e43d080
46461ff5-8912-4da7-8e7d-723739b5b120,ed164247-f783-472b-8e6c-a2243232998e,Origin Financial Institution,property,6462bcb0-3560-48d5-9f4e-406e8375074a
