bcv_core_object,silver_entity,silver_table,silver_attribute,silver_column,description,data_domain,data_type,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Arrangement,Investor Trading Account Authorization,ivsr_tdg_ac_ahr,Investor Trading Account Authorization Code,ivsr_tdg_ac_ahr_code,PK kỹ thuật từ bảng nguồn. BK.,Text,string,FALSE,FALSE,GSGD,account_authorization,GSGD.account_authorization.id,BK chính. Map từ PK nguồn.,Source System Code = 'GSGD_account_authorization',
Arrangement,Investor Trading Account Authorization,ivsr_tdg_ac_ahr,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,GSGD,account_authorization,,,Source System Code = 'GSGD_account_authorization',
Arrangement,Investor Trading Account Authorization,ivsr_tdg_ac_ahr,Investor Trading Account Id,ivsr_tdg_ac_id,FK đến tài khoản giao dịch chứng khoán.,Surrogate Key,string,FALSE,FALSE,GSGD,account_authorization,GSGD.account_authorization.account_id,FK target: Investor Trading Account.Investor Trading Account Id.,Source System Code = 'GSGD_account_authorization',
Arrangement,Investor Trading Account Authorization,ivsr_tdg_ac_ahr,Investor Trading Account Code,ivsr_tdg_ac_code,Mã tài khoản giao dịch. Denormalized.,Text,string,FALSE,FALSE,GSGD,account_authorization,GSGD.account_authorization.account_id,Lookup pair: Investor Trading Account.Investor Trading Account Code. Pair with Investor Trading Account Id.,Source System Code = 'GSGD_account_authorization',
Arrangement,Investor Trading Account Authorization,ivsr_tdg_ac_ahr,Authorized Person Name,authorized_psn_nm,Người nhận ủy quyền.,Text,string,TRUE,FALSE,GSGD,account_authorization,GSGD.account_authorization.authorized_person_name,,Source System Code = 'GSGD_account_authorization',
Arrangement,Investor Trading Account Authorization,ivsr_tdg_ac_ahr,Authorization Date,ahr_dt,Ngày nhận ủy quyền.,Date,date,TRUE,FALSE,GSGD,account_authorization,GSGD.account_authorization.authorization_date,,Source System Code = 'GSGD_account_authorization',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Investor Trading Account Financial Service Id,ivsr_tdg_ac_fnc_svc_id,Khóa đại diện cho dịch vụ tài chính của tài khoản.,Surrogate Key,string,FALSE,TRUE,GSGD,account_financial_service,,,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Investor Trading Account Financial Service Code,ivsr_tdg_ac_fnc_svc_code,PK kỹ thuật từ bảng nguồn. BK.,Text,string,FALSE,FALSE,GSGD,account_financial_service,GSGD.account_financial_service.id,BK chính. Map từ PK nguồn.,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,GSGD,account_financial_service,,,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Investor Trading Account Id,ivsr_tdg_ac_id,FK đến tài khoản giao dịch chứng khoán.,Surrogate Key,string,FALSE,FALSE,GSGD,account_financial_service,GSGD.account_financial_service.account_id,FK target: Investor Trading Account.Investor Trading Account Id.,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Investor Trading Account Code,ivsr_tdg_ac_code,Mã tài khoản giao dịch. Denormalized.,Text,string,FALSE,FALSE,GSGD,account_financial_service,GSGD.account_financial_service.account_id,Lookup pair: Investor Trading Account.Investor Trading Account Code. Pair with Investor Trading Account Id.,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Service Type Code,svc_tp_code,"Loại dịch vụ: 1=Ký quỹ, 2=Ứng trước tiền bán, 3=HĐ tài chính khác.",Classification Value,string,FALSE,FALSE,GSGD,account_financial_service,GSGD.account_financial_service.service_type,Scheme: GSGD_FINANCIAL_SERVICE_TYPE.,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Contract Number,ctr_nbr,Số hợp đồng.,Text,string,TRUE,FALSE,GSGD,account_financial_service,GSGD.account_financial_service.contract_number,,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Contract Date,ctr_dt,Ngày ký hợp đồng.,Date,date,TRUE,FALSE,GSGD,account_financial_service,GSGD.account_financial_service.contract_date,,Source System Code = 'GSGD_account_financial_service',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Public Company State Capital Id,pblc_co_ste_cptl_id,Khóa đại diện cho bản ghi sở hữu nhà nước trong công ty đại chúng.,Surrogate Key,string,FALSE,TRUE,IDS,state_capital,,PK surrogate.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Public Company State Capital Code,pblc_co_ste_cptl_code,Mã định danh (tự động tăng). BK.,Text,string,FALSE,FALSE,IDS,state_capital,IDS.state_capital.id,BK chính. PK nguồn.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,IDS,state_capital,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Public Company Id,pblc_co_id,FK đến công ty đại chúng.,Surrogate Key,string,FALSE,FALSE,IDS,state_capital,IDS.state_capital.company_profile_id,FK target: Public Company.Public Company Id.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Public Company Code,pblc_co_code,Mã công ty đại chúng.,Text,string,FALSE,FALSE,IDS,state_capital,IDS.state_capital.company_profile_id,Lookup pair: Public Company.Public Company Code. Pair with Public Company Id.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,State Representative Name,ste_rprs_nm,Tên đại diện nhà nước (tiếng Việt).,Text,string,TRUE,FALSE,IDS,state_capital,IDS.state_capital.state_rep_name_vi,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,State Representative English Name,ste_rprs_en_nm,Tên đại diện nhà nước (tiếng Anh).,Text,string,TRUE,FALSE,IDS,state_capital,IDS.state_capital.state_rep_name_en,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Owned Share Quantity,own_shr_qty,Số cổ phiếu sở hữu nhà nước.,Small Counter,int,TRUE,FALSE,IDS,state_capital,IDS.state_capital.owned_share_qty,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Ownership Ratio,own_rto,Tỷ lệ phần trăm sở hữu nhà nước.,Percentage,"decimal(5,2)",TRUE,FALSE,IDS,state_capital,IDS.state_capital.ownership_ratio,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Created By Login Name,crt_by_login_nm,Người tạo (login_name của logins).,Text,string,TRUE,FALSE,IDS,state_capital,IDS.state_capital.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Created Timestamp,crt_tms,Ngày tạo.,Timestamp,timestamp,TRUE,FALSE,IDS,state_capital,IDS.state_capital.created_date,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Last Updated By Login Name,last_udt_by_login_nm,Người sửa (login_name của logins).,Text,string,TRUE,FALSE,IDS,state_capital,IDS.state_capital.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Last Updated Timestamp,last_udt_tms,Ngày sửa.,Timestamp,timestamp,TRUE,FALSE,IDS,state_capital,IDS.state_capital.last_updated_date,,Source System Code = 'IDS_state_capital',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Stock Holder Trading Account Id,stk_hldr_tdg_ac_id,Khóa đại diện cho tài khoản giao dịch của cổ đông.,Surrogate Key,string,FALSE,TRUE,IDS,account_numbers,,PK surrogate.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Stock Holder Trading Account Code,stk_hldr_tdg_ac_code,Mã định danh (tự động tăng). BK.,Text,string,FALSE,FALSE,IDS,account_numbers,IDS.account_numbers.id,BK chính. PK nguồn.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,FALSE,FALSE,IDS,account_numbers,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Stock Holder Id,stk_hldr_id,FK đến cổ đông.,Surrogate Key,string,FALSE,FALSE,IDS,account_numbers,IDS.account_numbers.stock_holder_id,FK target: Stock Holder.Stock Holder Id.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Stock Holder Code,stk_hldr_code,Mã cổ đông.,Text,string,FALSE,FALSE,IDS,account_numbers,IDS.account_numbers.stock_holder_id,Lookup pair: Stock Holder.Stock Holder Code. Pair with Stock Holder Id.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Trading Account Number,tdg_ac_nbr,Số tài khoản giao dịch.,Text,string,TRUE,FALSE,IDS,account_numbers,IDS.account_numbers.trading_account_no,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Securities Company Code,scr_co_code,Mã công ty chứng khoán.,Text,string,TRUE,FALSE,IDS,account_numbers,IDS.account_numbers.sec_company_cd,Denormalized text — nguồn IDS không có bảng lookup CTCK (CTCK được quản lý ở SCMS/FIMS out-of-scope IDS). Nếu cross-source có FK thực tế thì cập nhật sau.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Account Open Date,ac_opn_dt,Ngày mở tài khoản.,Date,date,TRUE,FALSE,IDS,account_numbers,IDS.account_numbers.account_open_date,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Active Flag,actv_f,Trạng thái hoạt động tài khoản (1=active / 0=inactive).,Boolean,boolean,TRUE,FALSE,IDS,account_numbers,IDS.account_numbers.active_flg,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Primary Account Flag,prim_ac_f,Tài khoản chính (1=chính / 0=không chính).,Boolean,boolean,TRUE,FALSE,IDS,account_numbers,IDS.account_numbers.primary_account_flg,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Created By Login Name,crt_by_login_nm,Người tạo (login_name của logins).,Text,string,TRUE,FALSE,IDS,account_numbers,IDS.account_numbers.created_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Created Timestamp,crt_tms,Ngày tạo.,Timestamp,timestamp,TRUE,FALSE,IDS,account_numbers,IDS.account_numbers.created_date,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Last Updated By Login Name,last_udt_by_login_nm,Người sửa (login_name của logins).,Text,string,TRUE,FALSE,IDS,account_numbers,IDS.account_numbers.last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Last Updated Timestamp,last_udt_tms,Ngày sửa.,Timestamp,timestamp,TRUE,FALSE,IDS,account_numbers,IDS.account_numbers.last_updated_date,,Source System Code = 'IDS_account_numbers',
Business Activity,AML Enforcement Case,aml_nfrc_case,AML Enforcement Case Id,aml_nfrc_case_id,Khóa đại diện cho hồ sơ phòng chống rửa tiền.,Surrogate Key,string,FALSE,TRUE,ThanhTra,PCRT_HO_SO,,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,AML Enforcement Case Code,aml_nfrc_case_code,Mã hồ sơ. Map từ PK ThanhTra.PCRT_HO_SO.ID.,Text,string,FALSE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.ID,BK của entity.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,FALSE,FALSE,ThanhTra,PCRT_HO_SO,,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Case Number,case_nbr,Mã hồ sơ nghiệp vụ (duy nhất).,Text,string,FALSE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.MA_HO_SO,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Case Name,case_nm,Tên hồ sơ.,Text,string,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.TEN_HO_SO,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Subject Type Code,sbj_tp_code,Loại đối tượng: CA_NHAN / TO_CHUC.,Classification Value,string,FALSE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.LOAI_DOI_TUONG,Scheme: TT_PARTY_TYPE.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Subject Name,sbj_nm,Tên tổ chức/cá nhân liên quan (denormalized).,Text,string,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.TEN_DOI_TUONG,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Received Date,rcvd_dt,Ngày nhận hồ sơ.,Date,date,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.NGAY_NHAN_HO_SO,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Business Sector Code,bsn_sctr_code,Mảng nghiệp vụ liên quan.,Classification Value,string,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.MANG_NGHIEP_VU_ID,Scheme: TT_BUSINESS_SECTOR.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Archive Number,archv_nbr,Mã số lưu trữ.,Text,string,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.MA_SO_LUU_TRU,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Case Content,case_cntnt,Nội dung hồ sơ.,Text,string,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.NOI_DUNG,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Case Status Code,case_st_code,Trạng thái hồ sơ.,Classification Value,string,FALSE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.TRANG_THAI_ID,Scheme: TT_CASE_STATUS.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Responsible Officer Id,rspl_ofcr_id,FK đến Inspection Officer — lãnh đạo phụ trách.,Surrogate Key,string,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.LANH_DAO_PHU_TRACH,FK target: Inspection Officer.Inspection Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Responsible Officer Code,rspl_ofcr_code,Mã cán bộ lãnh đạo phụ trách.,Text,string,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.LANH_DAO_PHU_TRACH,Lookup pair: Inspection Officer.Inspection Officer Code. Pair with Responsible Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Processing Officer Id,pcs_ofcr_id,FK đến Inspection Officer — chuyên viên xử lý.,Surrogate Key,string,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.CHUYEN_VIEN_XU_LY,FK target: Inspection Officer.Inspection Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Processing Officer Code,pcs_ofcr_code,Mã cán bộ chuyên viên xử lý.,Text,string,TRUE,FALSE,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.CHUYEN_VIEN_XU_LY,Lookup pair: Inspection Officer.Inspection Officer Code. Pair with Processing Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,AML Enforcement Decision Id,aml_nfrc_dcsn_id,Khóa đại diện cho quyết định xử phạt PCRT.,Surrogate Key,string,FALSE,TRUE,ThanhTra,PCRT_VAN_BAN_XU_LY,,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,AML Enforcement Decision Code,aml_nfrc_dcsn_code,Mã quyết định. Map từ PK ThanhTra.PCRT_VAN_BAN_XU_LY.ID.,Text,string,FALSE,FALSE,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.ID,BK của entity.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,FALSE,FALSE,ThanhTra,PCRT_VAN_BAN_XU_LY,,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,AML Enforcement Case Id,aml_nfrc_case_id,FK đến AML Enforcement Case.,Surrogate Key,string,FALSE,FALSE,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.HO_SO_ID,FK target: AML Enforcement Case.AML Enforcement Case Id.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,AML Enforcement Case Code,aml_nfrc_case_code,Mã hồ sơ PCRT.,Text,string,FALSE,FALSE,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.HO_SO_ID,Lookup pair: AML Enforcement Case.AML Enforcement Case Code. Pair with AML Enforcement Case Id.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Penalty Decision Number,pny_dcsn_nbr,Số quyết định xử phạt / công văn nhắc nhở.,Text,string,TRUE,FALSE,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.SO_QD_XU_PHAT,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Violation Report Number,vln_rpt_nbr,Số biên bản vi phạm hành chính.,Text,string,TRUE,FALSE,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.SO_BIEN_BAN_VPHC,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
