eform_id,content_type,eform_title,field_key,field_label,field_type,index_table,content_field_pattern,value_column,options,ghi_chu
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,ngày thay đổi,input-date,DateFieldIndex,,Date,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,"GP thành lập, hoạt động",input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,,radios,BooleanFieldIndex,,Boolean,Có|Không,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số lượng,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số lượng,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Đặc điểm cổ phiếu phổ thông,textarea,TextFieldIndex,,BigText,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số lượng,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số lượng,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Loại,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số lượng,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Đặc điểm cổ phiếu ưu đãi,textarea,TextFieldIndex,,BigText,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Tên cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Loại cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Tỷ số,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Tỷ lệ,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,,textarea,TextFieldIndex,,BigText,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Tên tổ chức tư vấn,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Tổ chức kiểm toán,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Bên liên quan khác,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Nhập tên giấy tờ khác nếu có,textarea,TextFieldIndex,,BigText,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 16,PhathanhCophieuBonus,Báo cáo phát hành cổ phiếu trả cổ tức / tăng vốn từ VCSH,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số 1,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số 2,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Fax,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Website,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,lần thứ,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,ngày thay đổi,input-date,DateFieldIndex,,Date,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,"GP thành lập, hoạt động",input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,,radios,BooleanFieldIndex,,Boolean,Có|Không,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Đặc điểm cổ phiếu phổ thông,textarea,TextFieldIndex,,BigText,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Loại,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Đặc điểm cổ phiếu ưu đãi,textarea,TextFieldIndex,,BigText,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Tên cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Loại cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Giá phát hành,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Tỷ số,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Nguồn vốn,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,,textarea,TextFieldIndex,,BigText,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Tên tổ chức tư vấn,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Tổ chức kiểm toán,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Bên liên quan khác,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Nhập tên giấy tờ khác nếu có,textarea,TextFieldIndex,,BigText,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 17,PhathanhCophieuESOP,Báo cáo phát hành cổ phiếu theo chương trình ESOP,,Chọn ngày ký,native-date,DateFieldIndex,,Date,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số 1,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số2,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Hà Nội,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Fax,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Website,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Địa chỉ,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số hiệu,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số GCNĐKDN,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,lần thứ,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,ngày thay đổi,input-date,DateFieldIndex,,Date,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Ngành nghề,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Mã ngành,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Sản phẩm/dịch vụ chính,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,"GP thành lập, hoạt động",input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,,radios,BooleanFieldIndex,,Boolean,Có|Không,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Đặc điểm cổ phiếu phổ thông,textarea,TextFieldIndex,,BigText,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Loại,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Đặc điểm cổ phiếu ưu đãi,textarea,TextFieldIndex,,BigText,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Nhập nội dung,textarea,TextFieldIndex,,BigText,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tên cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Loại cổ phiếu,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Mệnh giá,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Số lượng,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tổng giá trị,input-number,NumericFieldIndex,,Numeric,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tỷ số,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,,textarea,TextFieldIndex,,BigText,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,,textarea,TextFieldIndex,,BigText,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Nhập nội dung,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tổng số,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Quyền và nghĩa vụ,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tổ chức kiểm toán,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Chọn ngày,input-date,DateFieldIndex,,Date,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tên tổ chức,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tên tổ chức bảo lãnh phát hành,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tên tổ chức tư vấn,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Tổ chức kiểm toán,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Bên liên quan khác,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Nhập tên giấy tờ khác nếu có,textarea,TextFieldIndex,,BigText,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 19,PhathanhCophieuChuyenDoiTrai,Giấy đăng ký phát hành cổ phiếu chuyển đổi từ trái phiếu,,Chọn ngày ký,input-date,DateFieldIndex,,Date,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tên công ty,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số 1,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số2,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Địa danh,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Chọn ngày cấp,input-date,DateFieldIndex,,Date,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Tên tổ chức phát hành,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Địa chỉ trụ sở chính,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Số điện thoại,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Fax,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Website,input-text,TextFieldIndex,,Text,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Vốn điều lệ,input-number,NumericFieldIndex,,Numeric,,
Eform 21,PhathanhCophieuThucHienQuyen,Giấy đăng ký phát hành cổ phiếu thực hiện quyền,,Mã cổ phiếu,input-text,TextFieldIndex,,Text,,
