id,name,description,description_vi,related_term_name,bcv_category
4c95d212-6b79-4ae1-84b9-7c659917ced8,Quote Value Type,Distinguishes between Product Price Quotation Conditions according to how they relate a Product to a cost value; mainly used in respect of Financial Market Instrument.,[Auto] Phân biệt giữa các Điều kiện báo giá sản phẩm theo cách chúng liên hệ Sản phẩm với giá trị chi phí; chủ yếu được sử dụng đối với Công cụ thị trường tài chính.,Quote Value Type,Condition
4daeb07c-6b2f-4121-8fcc-b648d66b68ec,Interest Rate Basis,Distinguishes between Interest Rate Conditions according to their role in the Interest Rate establishment mechanism.,[Auto] Phân biệt các Điều kiện Lãi suất theo vai trò của chúng trong cơ chế thiết lập Lãi suất.,Interest Rate Basis,Condition
54bfcc27-6b3d-4c28-895d-ff413bf784ff,Rate Range Type,Distinguishes between rate ranges according to how they are applied.,[Auto] Phân biệt giữa các phạm vi tỷ lệ theo cách chúng được áp dụng.,Rate Range Type,Condition
5b8078dd-dbf3-4ca1-9e38-529a08f0d7e4,Limit Reason Type,"Distinguishes between Limit Reason Types according to the cause of the particular Limit coming into effect. For example, a Customers level of income may have been reduced and thus may request a credit limit reduction to avoid a future unauthorized breach of that limit.",[Auto] Phân biệt giữa các Loại Lý do Giới hạn theo nguyên nhân khiến Giới hạn cụ thể có hiệu lực. Ví dụ: mức thu nhập của Khách hàng có thể đã bị giảm và do đó có thể yêu cầu giảm hạn mức tín dụng để tránh vi phạm trái phép giới hạn đó trong tương lai.,Limit Reason Type,Condition
6170552d-03e1-4442-a92e-d748a253dd79,Condition Source,Distinguishes between Conditions according to their origin.,[Auto] Phân biệt các điều kiện theo nguồn gốc của chúng.,Condition Source,Condition
72f06b49-f424-4656-bf50-b9a9d223293b,Roll Determination Type,"Distinguishes between periodic money market rollovers, based on market conventions. The convention for determining the sequence of calculation period end dates. It is used in conjunction with a specified frequency and the regular period start date of a calculation period. The Financial Products Markup Language (FpML) equivalent is RollConventionEnum.","[Auto] Phân biệt giữa các đợt đảo chiều thị trường tiền tệ định kỳ, dựa trên các quy ước thị trường. Quy ước xác định trình tự ngày kết thúc kỳ tính toán. Nó được sử dụng cùng với tần suất xác định và ngày bắt đầu kỳ tính toán thông thường. Ngôn ngữ đánh dấu sản phẩm tài chính (FpML) tương đương là RollConventionEnum.",Roll Determination Type,Condition
741c36cb-2687-4b19-a8de-35adc9c416c6,Product Price Quality Type,"Distinguishes between Product Prices according to the quality of the underlying asset or debtor. For example, a Mortgage will be classified according to the credit worthiness of the borrower, e.g. Prime, Sub-Prime etc. Additionally, any instrument, created as a result of Securitization, from these mortgages, will be classified, in the same way, to reflect the quality of the securitized instrument.","[Auto] Phân biệt giữa Giá sản phẩm theo chất lượng của tài sản cơ bản hoặc con nợ. Ví dụ: Khoản thế chấp sẽ được phân loại theo mức độ tín nhiệm của người đi vay, ví dụ: Prime, Sub-Prime, v.v. Ngoài ra, bất kỳ công cụ nào được tạo ra nhờ Chứng khoán hóa, từ các khoản thế chấp này, sẽ được phân loại theo cách tương tự để phản ánh chất lượng của công cụ chứng khoán hóa.",Product Price Quality Type,Condition
7cfc6875-10b9-43fa-8f53-ef75adc2f475,Limit Timeframe Type,Distinguishes between Limit Conditions according to the duration of applicability of the Limit.,[Auto] Phân biệt giữa các Điều kiện giới hạn theo thời gian áp dụng Giới hạn.,Limit Timeframe Type,Condition
85b5f649-7bed-4edf-959f-2dd377ebb9ce,Single Condition Reference Type,Distinguishes between Single Conditions according to the interrelationship that the Single Condition has to other Single Conditions.,[Auto] Phân biệt giữa các Điều kiện đơn theo mối quan hệ giữa Điều kiện đơn với các Điều kiện đơn khác.,Single Condition Reference Type,Condition
9c2177ad-73aa-403d-8e7a-4a7912b760b0,Condition Range Boundary Type,Distinguishes between Range Boundary Conditions that apply to Conditions according to the type of boundary applied.,[Auto] Phân biệt giữa các Điều kiện ranh giới phạm vi áp dụng cho các Điều kiện theo loại ranh giới được áp dụng.,Condition Range Boundary Type,Condition
b55ee57e-6ef9-4fc6-9434-61df6e33eefc,Interest Rate Effect,Distinguishes Interest Rate Conditions based on whether the balance of an account is increased or decreased by the application of the interest.,[Auto] Phân biệt các Điều kiện Lãi suất dựa trên việc số dư tài khoản tăng hay giảm khi áp dụng lãi suất.,Interest Rate Effect,Condition
c24c9f05-b37d-4bcb-8dfc-6f925bef2032,Price Quote Period Type,Distinguishes between Product Price Quotation Conditions that relate to Financial Instruments based on the period they apply to.,[Auto] Phân biệt giữa các Điều kiện báo giá sản phẩm liên quan đến Công cụ tài chính dựa trên khoảng thời gian áp dụng.,Price Quote Period Type,Condition
c82847be-4e12-4c86-b88f-b93dd0024cdf,Interest Rate Reference,Distinguishes Interest Rate Conditions according to the manner to which the value of the Interest Rate is established.,[Auto] Phân biệt các Điều kiện Lãi suất theo cách thiết lập giá trị của Lãi suất.,Interest Rate Reference,Condition
ce832442-0e3d-4bb0-ad56-e648db317553,Condition Structure Type,Distinguishes between Conditions according to the construct used to represent the Condition.,[Auto] Phân biệt giữa các Điều kiện theo cấu trúc được sử dụng để thể hiện Điều kiện.,Condition Structure Type,Condition
d9dbdd99-9322-45c8-9c38-3845524afcc2,Interest Rate Computation Basis,Distinguishes between interest rates according to the calculation basis used as the calculation method.,[Auto] Phân biệt lãi suất theo cơ sở tính toán được sử dụng làm phương pháp tính toán.,Interest Rate Computation Basis,Condition
eb517e51-0ed1-451d-8a02-c6a80ebe60d7,Liquidity Risk Factor Type,Distinguishes between rates according to the assets it categorizes.,[Auto] Phân biệt giữa các tỷ lệ theo tài sản mà nó phân loại.,Liquidity Risk Factor Type,Condition
ecf942b1-5e2f-493a-a083-322ccac3bbd1,Exchange Rate Usage,Distinguishes between Exchange Rates according to the role the Rate plays.,[Auto] Phân biệt giữa các Tỷ giá hối đoái theo vai trò của Tỷ giá.,Exchange Rate Usage,Condition
f0ecab80-bf97-4038-8662-3138f89124a6,Rate Use Type,Distinguishes between Rates according to their use.,[Auto] Phân biệt giữa các mức giá theo cách sử dụng của chúng.,Rate Use Type,Condition
f25402bb-05b4-4461-a883-20a07f26fedb,Single Condition Qualification Type,Distinguishes between Single Conditions according whether the value of the single condition is given further meaning by unit of measure.,[Auto] Phân biệt giữa các Điều kiện đơn lẻ tùy theo giá trị của điều kiện đơn lẻ đó có được hiểu thêm theo đơn vị đo hay không.,Single Condition Qualification Type,Condition
f3123074-819e-426f-a8eb-e7655ebf908f,Quantifying Condition Period Type,"Distinguishes between Quantifying Condition periods, such as interest rate periods, according to their use.","[Auto] Phân biệt giữa các khoảng thời gian Điều kiện định lượng, chẳng hạn như các khoảng thời gian lãi suất, theo cách sử dụng chúng.",Quantifying Condition Period Type,Condition
f525cf84-40e5-4f45-ab6e-289fea7845fa,Condition Override Type,Distinguishes between Conditions based on its Override type. Condition override type indicates whether a condition can be overridden or replaced by a derived object. For example the substitution of a new Condition for a Condition in a base Product.,[Auto] Phân biệt giữa các Điều kiện dựa trên loại Ghi đè của nó. Loại ghi đè điều kiện cho biết liệu một điều kiện có thể được ghi đè hoặc thay thế bằng đối tượng dẫn xuất hay không. Ví dụ: việc thay thế Điều kiện mới bằng Điều kiện trong Sản phẩm cơ sở.,Condition Override Type,Condition
056cb6d5-a68b-40c7-bcb1-d2a1c2295cd0,Product Ownership Type,A term that distinguishes between Products according to who has ultimate responsibility for the Product.,[Auto] Thuật ngữ phân biệt giữa các Sản phẩm theo người chịu trách nhiệm cuối cùng đối với Sản phẩm.,Product Ownership Type,Product
0867843b-b1d4-4f2d-8f2d-34ae116b95cf,Swap Principal Basis,A term that distinguishes between Swap Instruments according to the manner in which the principal underlying the Swap Instrument is varied during the life of the swap.,[Auto] Một thuật ngữ phân biệt giữa các Công cụ hoán đổi theo cách thức mà số tiền gốc cơ bản của Công cụ hoán đổi thay đổi trong suốt thời gian của hợp đồng hoán đổi.,Swap Principal Basis,Product
0943e317-3af0-4369-88aa-ee5c0c6bbc83,Debt Redemption Indicator,A term that distinguishes between Debt Instruments according to the means by which the principal is to be repaid by the issuer.,[Auto] Một thuật ngữ phân biệt giữa các Công cụ Nợ theo phương thức mà tổ chức phát hành sẽ hoàn trả tiền gốc.,Debt Redemption Indicator,Product
