bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,License Decision Id,license_dcsn_id,FK đến quyết định cấp chứng chỉ liên quan đợt thi,Surrogate Key,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.DECISION_ID,FK target: Securities Practitioner License Decision Document.Securities Practitioner License Decision Document Id.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,License Decision Code,license_dcsn_code,Mã quyết định cấp chứng chỉ,Text,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.DECISION_ID,Lookup pair: Securities Practitioner License Decision Document.Securities Practitioner License Decision Document Code. Pair with License Decision Id.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Bank Code,bnk_code,Mã ngân hàng thu phí,Classification Value,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.BANK_ID,Scheme: BANK. Classification Value lookup từ bảng BANKS.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Bank Account Number,bnk_ac_nbr,Số tài khoản ngân hàng thu phí,Text,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.BANK_ACCOUNT_NUMBER,,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Bank Account Name,bnk_ac_nm,Tên chủ tài khoản ngân hàng thu phí,Text,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.BANK_ACCOUNT_NAME,,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Record Status Code,rcrd_st_code,Trạng thái đợt thi (1=Hoạt động),Classification Value,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.RECORD_STATUS,Scheme: EXAMINATION_STATUS.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Source System Code,src_stm_code,Mã hệ thống nguồn,Classification Value,string,false,false,NHNCK,EXAM_SESSIONS,,,Source System Code = 'NHNCK_EXAM_SESSIONS',NHNCK.EXAM_SESSIONS
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Created Timestamp,crt_tms,Thời điểm tạo bản ghi,Timestamp,timestamp,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.CREATED_AT,Pending — chờ xác nhận ETL pattern.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Updated Timestamp,udt_tms,Thời điểm cập nhật bản ghi,Timestamp,timestamp,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.UPDATED_AT,Pending — chờ xác nhận ETL pattern.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Created By Officer Id,crt_by_ofcr_id,FK đến người tạo,Surrogate Key,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.CREATED_BY,Pending. FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Created By Officer Code,crt_by_ofcr_code,Mã người tạo,Text,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.CREATED_BY,Pending. Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Created By Officer Id.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Updated By Officer Id,udt_by_ofcr_id,FK đến người cập nhật,Surrogate Key,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.UPDATED_BY,Pending. FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment,scr_prac_qualf_exam_ases,Updated By Officer Code,udt_by_ofcr_code,Mã người cập nhật,Text,string,true,false,NHNCK,EXAM_SESSIONS,NHNCK.qlnhn.EXAM_SESSIONS.UPDATED_BY,Pending. Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Updated By Officer Id.,Source System Code = 'NHNCK_EXAM_SESSIONS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Securities Practitioner Qualification Examination Assessment Result Id,scr_prac_qualf_exam_ases_rslt_id,Id tự sinh (surrogate key),Surrogate Key,string,false,true,NHNCK,EXAM_DETAILS,,"PK surrogate. BCV: ""Assessment"" (Communication). Kết quả thi sát hạch chứng chỉ hành nghề của thí sinh.",Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Securities Practitioner Qualification Examination Assessment Result Code,scr_prac_qualf_exam_ases_rslt_code,Mã định danh nghiệp vụ. BK,Text,string,false,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.ID,BK chính.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,false,false,NHNCK,EXAM_DETAILS,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'NHNCK_EXAM_DETAILS',NHNCK.EXAM_DETAILS
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Securities Practitioner Qualification Examination Assessment Id,scr_prac_qualf_exam_ases_id,FK đến đợt thi sát hạch,Surrogate Key,string,false,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.EXAM_SESSION_ID,FK target: Securities Practitioner Qualification Examination Assessment.Securities Practitioner Qualification Examination Assessment Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Securities Practitioner Qualification Examination Assessment Code,scr_prac_qualf_exam_ases_code,Mã đợt thi sát hạch,Text,string,false,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.EXAM_SESSION_ID,Lookup pair: Securities Practitioner Qualification Examination Assessment.Securities Practitioner Qualification Examination Assessment Code. Pair with Securities Practitioner Qualification Examination Assessment Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Securities Practitioner Id,scr_prac_id,FK đến người hành nghề,Surrogate Key,string,false,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.PROFESSIONAL_ID,FK target: Securities Practitioner.Securities Practitioner Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Securities Practitioner Code,scr_prac_code,Mã người hành nghề,Text,string,false,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.PROFESSIONAL_ID,Lookup pair: Securities Practitioner.Securities Practitioner Code. Pair with Securities Practitioner Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Certificate Type Code,ctf_tp_code,Mã loại chứng chỉ dự thi,Classification Value,string,false,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.CERTIFICATE_ID,Scheme: CERTIFICATE_TYPE.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,License Application Id,license_ap_id,FK đến hồ sơ đăng ký,Surrogate Key,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.APPLICATION_ID,FK target: Securities Practitioner License Application.License Application Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,License Application Code,license_ap_code,Mã hồ sơ đăng ký,Text,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.APPLICATION_ID,Lookup pair: Securities Practitioner License Application.License Application Code. Pair with License Application Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Sequence Number,seq_nbr,Số thứ tự dự thi trong đợt thi,Small Counter,int,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.SEQUENCE_NUMBER,,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Exam Number,exam_nbr,Số báo danh,Text,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.EXAM_NUMBER,,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Law Score,law_scor,Điểm thi pháp luật,Small Counter,int,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.LAW_SCORE,,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Law Result Code,law_rslt_code,"Kết quả thi pháp luật (-1: Không thi, 0: Không đạt, 1: Đạt)",Classification Value,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.LAW_RESULT,Scheme: EXAM_SCORE_RESULT.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Specialization Score,specialization_scor,Điểm thi chuyên ngành,Small Counter,int,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.SPECIALIZATION_SCORE,,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Specialization Result Code,specialization_rslt_code,"Kết quả thi chuyên ngành (-1: Không thi, 0: Không đạt, 1: Đạt)",Classification Value,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.SPECIALIZATION_RESULT,Scheme: EXAM_SCORE_RESULT.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Overall Result Code,ovrl_rslt_code,"Kết quả thi tổng thể (-1: Không thi, 0: Không đạt, 1: Đạt)",Classification Value,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.RESULT,Scheme: EXAMINATION_RESULT.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Examination Note,exam_note,Ghi chú,Text,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.NOTE,,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Created Timestamp,crt_tms,Thời điểm tạo bản ghi,Timestamp,timestamp,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.CREATED_AT,,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Updated Timestamp,udt_tms,Thời điểm cập nhật bản ghi,Timestamp,timestamp,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.UPDATED_AT,,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Created By Officer Id,crt_by_ofcr_id,FK đến cán bộ tạo bản ghi,Surrogate Key,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.CREATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Created By Officer Code,crt_by_ofcr_code,Mã cán bộ tạo bản ghi,Text,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.CREATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Created By Officer Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Updated By Officer Id,udt_by_ofcr_id,FK đến cán bộ cập nhật bản ghi,Surrogate Key,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.UPDATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Communication,Securities Practitioner Qualification Examination Assessment Result,scr_prac_qualf_exam_ases_rslt,Updated By Officer Code,udt_by_ofcr_code,Mã cán bộ cập nhật bản ghi,Text,string,true,false,NHNCK,EXAM_DETAILS,NHNCK.qlnhn.EXAM_DETAILS.UPDATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Updated By Officer Id.,Source System Code = 'NHNCK_EXAM_DETAILS',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Securities Practitioner Qualification Examination Assessment Fee Id,scr_prac_qualf_exam_ases_fee_id,Id tự sinh (surrogate key),Surrogate Key,string,false,true,NHNCK,EXAM_SESSION_FEES,,"PK surrogate. BCV: ""Condition"" (Condition). Mức phí thi theo đợt thi + loại chứng chỉ.",Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Securities Practitioner Qualification Examination Assessment Fee Code,scr_prac_qualf_exam_ases_fee_code,Mã định danh (tự động tăng). BK,Text,string,false,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.ID,BK chính.,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Source System Code,src_stm_code,Mã nguồn dữ liệu,Classification Value,string,false,false,NHNCK,EXAM_SESSION_FEES,,Scheme: SOURCE_SYSTEM. ETL-derived.,Source System Code = 'NHNCK_EXAM_SESSION_FEES',NHNCK.EXAM_SESSION_FEES
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Examination Assessment Id,exam_ases_id,FK đến đợt thi (Exam Assessment),Surrogate Key,string,false,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.EXAM_SESSION_ID,FK target: Securities Practitioner Qualification Examination Assessment.Examination Assessment Id.,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Examination Assessment Code,exam_ases_code,Mã đợt thi,Text,string,false,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.EXAM_SESSION_ID,Lookup pair: Securities Practitioner Qualification Examination Assessment.Examination Assessment Code. Pair with Examination Assessment Id.,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Certificate Type Code,ctf_tp_code,Mã loại chứng chỉ,Classification Value,string,false,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.CERTIFICATE_ID,Scheme: CERTIFICATE_TYPE.,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Examination Fee Amount,exam_fee_amt,Mức phí dự thi (VNĐ),Currency Amount,"decimal(23,2)",true,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.FEE_EXAM,,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Appeal Fee Amount,appeal_fee_amt,Mức phí phúc khảo (VNĐ),Currency Amount,"decimal(23,2)",true,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.FEE_APPEAL,,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Record Status Code,rcrd_st_code,Trạng thái bản ghi,Classification Value,string,true,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.RECORD_STATUS,Scheme: EXAMINATION_STATUS. 1=Hoạt động.,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Created Timestamp,crt_tms,Thời điểm tạo,Timestamp,timestamp,true,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.CREATED_AT,,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Updated Timestamp,udt_tms,Thời điểm cập nhật,Timestamp,timestamp,true,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.UPDATED_AT,,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Created By Officer Id,crt_by_ofcr_id,FK đến Officer (người tạo),Surrogate Key,string,true,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.CREATED_BY,FK target: Regulatory Authority Officer.Regulatory Authority Officer Id.,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
Condition,Securities Practitioner Qualification Examination Assessment Fee,scr_prac_qualf_exam_ases_fee,Created By Officer Code,crt_by_ofcr_code,Mã người tạo,Text,string,true,false,NHNCK,EXAM_SESSION_FEES,NHNCK.qlnhn.EXAM_SESSION_FEES.CREATED_BY,Lookup pair: Regulatory Authority Officer.Regulatory Authority Officer Code. Pair with Created By Officer Id.,Source System Code = 'NHNCK_EXAM_SESSION_FEES',
