bcv_core_object,atomic_entity,atomic_table,atomic_attribute,atomic_column,description,data_domain,data_type,nullable,is_primary_key,source_system,ods_table,ods_column,comment,classification_context,etl_derived_value
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Investor Trading Account Financial Service Code,ivsr_tdg_ac_fnc_svc_code,PK kỹ thuật từ bảng nguồn. BK.,Text,string,False,False,GSGD,ods_gsgd_account_financial_service,id,BK chính. Map từ PK nguồn.,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,False,False,GSGD,ods_gsgd_account_financial_service,,,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Investor Trading Account Id,ivsr_tdg_ac_id,FK đến tài khoản giao dịch chứng khoán.,Surrogate Key,string,False,False,GSGD,ods_gsgd_account_financial_service,account_id,FK target: Investor Trading Account.Investor Trading Account Id.,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Investor Trading Account Code,ivsr_tdg_ac_code,Mã tài khoản giao dịch. Denormalized.,Text,string,False,False,GSGD,ods_gsgd_account_financial_service,account_id,Lookup pair: Investor Trading Account.Investor Trading Account Code. Pair with Investor Trading Account Id.,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Service Type Code,svc_tp_code,"Loại dịch vụ: 1=Ký quỹ, 2=Ứng trước tiền bán, 3=HĐ tài chính khác.",Classification Value,string,False,False,GSGD,ods_gsgd_account_financial_service,service_type,Scheme: GSGD_FINANCIAL_SERVICE_TYPE.,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Contract Number,ctr_nbr,Số hợp đồng.,Text,string,True,False,GSGD,ods_gsgd_account_financial_service,contract_number,,Source System Code = 'GSGD_account_financial_service',
Arrangement,Investor Trading Account Financial Service,ivsr_tdg_ac_fnc_svc,Contract Date,ctr_dt,Ngày ký hợp đồng.,Date,date,True,False,GSGD,ods_gsgd_account_financial_service,contract_date,,Source System Code = 'GSGD_account_financial_service',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Public Company State Capital Id,pblc_co_ste_cptl_id,Khóa đại diện cho bản ghi sở hữu nhà nước trong công ty đại chúng.,Surrogate Key,string,False,True,IDS,ods_ids_state_capital,,PK surrogate.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Public Company State Capital Code,pblc_co_ste_cptl_code,Mã định danh (tự động tăng). BK.,Text,string,False,False,IDS,ods_ids_state_capital,id,BK chính. PK nguồn.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,False,False,IDS,ods_ids_state_capital,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Public Company Id,pblc_co_id,FK đến công ty đại chúng.,Surrogate Key,string,False,False,IDS,ods_ids_state_capital,company_profile_id,FK target: Public Company.Public Company Id.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Public Company Code,pblc_co_code,Mã công ty đại chúng.,Text,string,False,False,IDS,ods_ids_state_capital,company_profile_id,Lookup pair: Public Company.Public Company Code. Pair with Public Company Id.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,State Representative Name,ste_rprs_nm,Tên đại diện nhà nước (tiếng Việt).,Text,string,True,False,IDS,ods_ids_state_capital,state_rep_name_vi,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,State Representative English Name,ste_rprs_en_nm,Tên đại diện nhà nước (tiếng Anh).,Text,string,True,False,IDS,ods_ids_state_capital,state_rep_name_en,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Owned Share Quantity,own_shr_qty,Số cổ phiếu sở hữu nhà nước.,Small Counter,int,True,False,IDS,ods_ids_state_capital,owned_share_qty,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Ownership Ratio,own_rto,Tỷ lệ phần trăm sở hữu nhà nước.,Percentage,"decimal(5,2)",True,False,IDS,ods_ids_state_capital,ownership_ratio,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Created By Login Name,crt_by_login_nm,Người tạo (login_name của logins).,Text,string,True,False,IDS,ods_ids_state_capital,created_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Created Timestamp,crt_tms,Ngày tạo.,Timestamp,timestamp,True,False,IDS,ods_ids_state_capital,created_date,,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Last Updated By Login Name,last_udt_by_login_nm,Người sửa (login_name của logins).,Text,string,True,False,IDS,ods_ids_state_capital,last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_state_capital',
Arrangement,Public Company State Capital,pblc_co_ste_cptl,Last Updated Timestamp,last_udt_tms,Ngày sửa.,Timestamp,timestamp,True,False,IDS,ods_ids_state_capital,last_updated_date,,Source System Code = 'IDS_state_capital',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Stock Holder Trading Account Id,stk_hldr_tdg_ac_id,Khóa đại diện cho tài khoản giao dịch của cổ đông.,Surrogate Key,string,False,True,IDS,ods_ids_account_numbers,,PK surrogate.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Stock Holder Trading Account Code,stk_hldr_tdg_ac_code,Mã định danh (tự động tăng). BK.,Text,string,False,False,IDS,ods_ids_account_numbers,id,BK chính. PK nguồn.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Source System Code,src_stm_code,Mã nguồn dữ liệu.,Classification Value,string,False,False,IDS,ods_ids_account_numbers,,Scheme: SOURCE_SYSTEM. BK. Hardcode.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Stock Holder Id,stk_hldr_id,FK đến cổ đông.,Surrogate Key,string,False,False,IDS,ods_ids_account_numbers,stock_holder_id,FK target: Stock Holder.Stock Holder Id.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Stock Holder Code,stk_hldr_code,Mã cổ đông.,Text,string,False,False,IDS,ods_ids_account_numbers,stock_holder_id,Lookup pair: Stock Holder.Stock Holder Code. Pair with Stock Holder Id.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Trading Account Number,tdg_ac_nbr,Số tài khoản giao dịch.,Text,string,True,False,IDS,ods_ids_account_numbers,trading_account_no,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Securities Company Code,scr_co_code,Mã công ty chứng khoán.,Text,string,True,False,IDS,ods_ids_account_numbers,sec_company_cd,Denormalized text — nguồn IDS không có bảng lookup CTCK (CTCK được quản lý ở SCMS/FIMS out-of-scope IDS). Nếu cross-source có FK thực tế thì cập nhật sau.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Account Open Date,ac_opn_dt,Ngày mở tài khoản.,Date,date,True,False,IDS,ods_ids_account_numbers,account_open_date,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Active Flag,actv_f,Trạng thái hoạt động tài khoản (1=active / 0=inactive).,Boolean,boolean,True,False,IDS,ods_ids_account_numbers,active_flg,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Primary Account Flag,prim_ac_f,Tài khoản chính (1=chính / 0=không chính).,Boolean,boolean,True,False,IDS,ods_ids_account_numbers,primary_account_flg,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Created By Login Name,crt_by_login_nm,Người tạo (login_name của logins).,Text,string,True,False,IDS,ods_ids_account_numbers,created_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Created Timestamp,crt_tms,Ngày tạo.,Timestamp,timestamp,True,False,IDS,ods_ids_account_numbers,created_date,,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Last Updated By Login Name,last_udt_by_login_nm,Người sửa (login_name của logins).,Text,string,True,False,IDS,ods_ids_account_numbers,last_updated_by,Denormalized — logins là bảng hệ thống out-of-scope.,Source System Code = 'IDS_account_numbers',
Arrangement,Stock Holder Trading Account,stk_hldr_tdg_ac,Last Updated Timestamp,last_udt_tms,Ngày sửa.,Timestamp,timestamp,True,False,IDS,ods_ids_account_numbers,last_updated_date,,Source System Code = 'IDS_account_numbers',
Business Activity,AML Enforcement Case,aml_nfrc_case,AML Enforcement Case Id,aml_nfrc_case_id,Khóa đại diện cho hồ sơ phòng chống rửa tiền.,Surrogate Key,string,False,True,ThanhTra,ods_thanhtra_pcrt_ho_so,,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,AML Enforcement Case Code,aml_nfrc_case_code,Mã hồ sơ. Map từ PK ThanhTra.PCRT_HO_SO.ID.,Text,string,False,False,ThanhTra,ods_thanhtra_pcrt_ho_so,id,BK của entity.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,False,False,ThanhTra,ods_thanhtra_pcrt_ho_so,,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Case Number,case_nbr,Mã hồ sơ nghiệp vụ (duy nhất).,Text,string,False,False,ThanhTra,ods_thanhtra_pcrt_ho_so,ma_ho_so,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Case Name,case_nm,Tên hồ sơ.,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,ten_ho_so,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Subject Type Code,sbj_tp_code,Loại đối tượng: CA_NHAN / TO_CHUC.,Classification Value,string,False,False,ThanhTra,ods_thanhtra_pcrt_ho_so,loai_doi_tuong,Scheme: TT_PARTY_TYPE.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Subject Name,sbj_nm,Tên tổ chức/cá nhân liên quan (denormalized).,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,ten_doi_tuong,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Received Date,rcvd_dt,Ngày nhận hồ sơ.,Date,date,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,ngay_nhan_ho_so,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Business Sector Code,bsn_sctr_code,Mảng nghiệp vụ liên quan.,Classification Value,string,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,mang_nghiep_vu_id,Scheme: TT_BUSINESS_SECTOR.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Archive Number,archv_nbr,Mã số lưu trữ.,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,ma_so_luu_tru,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Case Content,case_cntnt,Nội dung hồ sơ.,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,noi_dung,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Case Status Code,case_st_code,Trạng thái hồ sơ.,Classification Value,string,False,False,ThanhTra,ods_thanhtra_pcrt_ho_so,trang_thai_id,Scheme: TT_CASE_STATUS.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Responsible Officer Id,rspl_ofcr_id,FK đến Inspection Officer — lãnh đạo phụ trách.,Surrogate Key,string,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,lanh_dao_phu_trach,FK target: Inspection Officer.Inspection Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Responsible Officer Code,rspl_ofcr_code,Mã cán bộ lãnh đạo phụ trách.,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,lanh_dao_phu_trach,Lookup pair: Inspection Officer.Inspection Officer Code. Pair with Responsible Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Processing Officer Id,pcs_ofcr_id,FK đến Inspection Officer — chuyên viên xử lý.,Surrogate Key,string,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,chuyen_vien_xu_ly,FK target: Inspection Officer.Inspection Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,aml_nfrc_case,Processing Officer Code,pcs_ofcr_code,Mã cán bộ chuyên viên xử lý.,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_ho_so,chuyen_vien_xu_ly,Lookup pair: Inspection Officer.Inspection Officer Code. Pair with Processing Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,AML Enforcement Decision Id,aml_nfrc_dcsn_id,Khóa đại diện cho quyết định xử phạt PCRT.,Surrogate Key,string,False,True,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,AML Enforcement Decision Code,aml_nfrc_dcsn_code,Mã quyết định. Map từ PK ThanhTra.PCRT_VAN_BAN_XU_LY.ID.,Text,string,False,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,id,BK của entity.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Source System Code,src_stm_code,Mã hệ thống nguồn.,Classification Value,string,False,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,AML Enforcement Case Id,aml_nfrc_case_id,FK đến AML Enforcement Case.,Surrogate Key,string,False,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,ho_so_id,FK target: AML Enforcement Case.AML Enforcement Case Id.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,AML Enforcement Case Code,aml_nfrc_case_code,Mã hồ sơ PCRT.,Text,string,False,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,ho_so_id,Lookup pair: AML Enforcement Case.AML Enforcement Case Code. Pair with AML Enforcement Case Id.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Penalty Decision Number,pny_dcsn_nbr,Số quyết định xử phạt / công văn nhắc nhở.,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,so_qd_xu_phat,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Violation Report Number,vln_rpt_nbr,Số biên bản vi phạm hành chính.,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,so_bien_ban_vphc,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Violation Report Date,vln_rpt_dt,Ngày ký biên bản vi phạm hành chính.,Date,date,True,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,ngay_ky_bien_ban,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Penalty Content,pny_cntnt,Nội dung xử phạt.,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,noi_dung_xu_phat,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Total Penalty Amount,tot_pny_amt,Tổng số tiền phạt.,Currency Amount,"decimal(23,2)",True,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,tong_so_tien_phat,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Decision Status Code,dcsn_st_code,Trạng thái.,Classification Value,string,True,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,trang_thai,Scheme: TT_CASE_STATUS.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,aml_nfrc_dcsn,Remark,remark,Ghi chú.,Text,string,True,False,ThanhTra,ods_thanhtra_pcrt_van_ban_xu_ly,ghi_chu,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
