source_system,table_name,staging_table,column_name,data_type,description,pk/fk
DCST,TCT_BAO_CAO_CHI_TIET,stg_dcst_tct_bao_cao_chi_tiet,SO_DU_CUOI_NAM_NAY,,Số dư cuối năm nay,
DCST,TCT_BAO_CAO_CHI_TIET,stg_dcst_tct_bao_cao_chi_tiet,SO_DU_CUOI_NAM_TRUOC,,Số dư cuối năm trước,
DCST,TCT_BAO_CAO_CHI_TIET,stg_dcst_tct_bao_cao_chi_tiet,SO_DU_DAU_NAM_TRUOC,,Số dư đầu năm trước,
DCST,TCT_BAO_CAO_CHI_TIET,stg_dcst_tct_bao_cao_chi_tiet,SO_TANG_NAM_NAY,,Số tăng năm nay,
DCST,TCT_BAO_CAO_CHI_TIET,stg_dcst_tct_bao_cao_chi_tiet,SO_GIAM_NAM_NAY,,Số giảm năm nay,
DCST,TCT_BAO_CAO_CHI_TIET,stg_dcst_tct_bao_cao_chi_tiet,SO_GIAM_NAM_TRUOC,,Số giảm năm trước,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,ID,,,PK
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,MA_NNHAN,,Mã người nhận,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,TEN_NNHAN,,Tên người nhận,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,MA_CQT,,Mã cơ quan thuế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,TEN_CQT,,Tên cơ quan thuế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,MA_HTCC,,Mã hình thức cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,TEN_HTCC,,Tên hình thức cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,MA_GDDT,,Mã giao dịch điện tử,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,SO_QD,,Số quyết định,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,NGAY_QD,,Ngày quyết định,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,SO_TIEN_BI_CC,,Số tiền bị cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,STK_DT_BCC,,Số tài khoản đối tượng bị cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,NO_MO_TK_BCC,,Nơi mở tài khoản bị cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,TEN_DTQLTN,,Tên đối tượng quản lý thu nhập,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,DI_CHI_DTQLTN,,Địa chỉ đối tượng quản lý thu nhập,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,TS_KE_BIEN,,Tài sản kê biên,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,GIA_TRI_TS,,Giá trị tài sản,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,THOI_GIAN_CC,,Thời gian cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,DIA_DIEM_CC,,Địa điểm cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,TEN_DTGTSCC,,Tên đối tượng giữ tài sản cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,MA_DTGTSCC,,Mã đối tượng giữ tài sản cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,DIA_CHI_DTGTSCC,,Địa chỉ đối tượng giữ tài sản cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,NGANH_KD_DTBCC,,Ngành kinh doanh đối tượng bị cưỡng chế,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,NGAY_HIEU_LUC_QD_TU,,Ngày hiệu lực từ quyết định từ,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,NGAY_HIEU_LUC_QD_DEN,,Ngày hiệu lực quyết định đến,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,GOI_TIN_ID,,ID gói tin,FK
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,MA_CQT_QL,,Mã cơ quan thuế quản lý,
DCST,TCT_TT_CUONG_CHE_NO,stg_dcst_tct_tt_cuong_che_no,TEN_CQT_QL,,Tên cơ quan thuế quản lý,
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,ID,,,PK
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,SO_QDXL,,Số quyết định xử lý,
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,TEN_DOI_TUONG,,Tên đối tượng,
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,MST,,Mã số thuế,
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,KY_TTKT,,Kỳ thanh tra kiểm tra,
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,PHAT_HANH_VI_VP,,Phạt hành vi vi phạm,
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,PHAT_HANH_VI_VPHC,,Phạt hành vi vi phạm hành chính,
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,TRUY_THU_TIEN_THUE,,"Truy thu tiền thuế, tiền nộp chậm",
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,GOI_TIN_ID,,Id gói tin,FK
DCST,TT_XLY_VI_PHAM,stg_dcst_tt_xly_vi_pham,CO_QUAN_BAN_HANH,,Cơ quan ban hành,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,ID,,,PK
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,HE_THONG,,Hệ thống,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,MA_BAO_CAO,,Mã báo cáo,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,TEN_BAO_CAO,,Tên báo cáo,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,DON_VI,,Đơn vị,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,LOAI_BAO_CAO,,Loại báo cáo,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,KIEU_KY,,Kiểu kỳ,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,KY_BAO_CAO,,Kỳ báo cáo,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,KY_BC_TU_NGAY,,Kỳ báo cáo từ ngày,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,KY_BC_DEN_NGAY,,Kỳ báo cáo đến ngày,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,KY_BC_TU_THANG,,Kỳ báo cáo từ tháng,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,KY_BC_DEN_THANG,,Kỳ báo cáo đến tháng,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,THOI_GIAN_GUI,,Thời gian gửi,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,TT_KIEM_TOAN,,Thông tin kiểm toán,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,TC_KIEM_TOAN,,Tổ chức kiểm toán,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,MST_TCKT,,Mã số thuế tổ chức kiểm toán,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,DKKD,,Đăng ký kinh doanh,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,MA_YKKT,,Mã ý kiến kiểm toán,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,YKKT,,Ý kiến kiểm toán,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,NGAY_KIEM_TOAN,,Ngày kiểm toán,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,KIEM_TOAN_VIEN,,Kiểm toán viên,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,MA_LY_DO_GIA_HAN,,Mã lý do gia hạn,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,LY_DO_GIA_HAN,,Lý do gia hạn,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,NGUOI_KY,,Người ký,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,NGAY_KY,,Ngày ký,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,NGAY_TAO,,Ngày tạo,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,GOI_TIN_ID,,ID gói tin,FK
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,MA_SO_DOANH_NGHIEP,,Mã số doanh nghiệp,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,GUID,,,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,MST,,Mã số thuế,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,NGUON_GOC_TK,,Nguồn gốc tờ khai,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,CNDKHN,,Chứng chỉ hành nghề,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,HOATDONGLIENTUC,,Hoạt động liên tục,
DCST,UBCK_BAO_CAO,stg_dcst_ubck_bao_cao,HOATDONGKHONGLIENTUC,,Hoạt động không liên tục,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,ID,,,PK
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,UBCK_BAO_CAO_ID,,ID bảng UBCK_BAO_CAO,FK
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,MA_CHI_TIEU,,Mã chỉ tiêu,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,TEN_CHI_TIEU,,Tên chỉ tiêu,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,THUYET_MINH,,Thuyết minh,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_CUOI_NAM,,Số cuối năm,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_DAU_NAM,,Số đầu năm,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,NAM_NAY,,Năm nay,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,NAM_TRUOC,,Năm trước,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,TEN_SHEET,,Tên sheet,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,TEN_SHEET,,Tên sheet,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,NGUOILAPBIEU,,Người lập biểu,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,KETOANTRUONG,,Kế toán trưởng,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,NGAYLAP,,Ngày lập,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,GIAMDOC,,Giám đốc,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SOCHUNGCHIHANHNGHE,,Số chứng chỉ hành nghề,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,DONVICCAPDVUKTOAN,,Đơn vị cung cấp dịch vụ kiểm toán,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,HOATDONGLIENTUC,,Hoạt động liên tục,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,HOATDONGKHONGLIENTUC,,Hoạt động không liên tục,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_TANG_NAM_TRUOC,,Số tăng năm nay,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_NAM_NAY,,Số năm nay,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_NAM_NGOAI,,Số năm ngoái,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_DU_DAU_NAM_NAY,,Số dư đầu năm nay,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_DU_CUOI_NAM_NAY,,Số dư cuối năm nay,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_DU_CUOI_NAM_TRUOC,,Số dư cuối năm trước,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_DU_DAU_NAM_TRUOC,,Số dư đầu năm trước,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_TANG_NAM_NAY,,Số tăng năm nay,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_GIAM_NAM_NAY,,Số giảm năm nay,
DCST,UBCK_BAO_CAO_CHI_TIET,stg_dcst_ubck_bao_cao_chi_tiet,SO_GIAM_NAM_TRUOC,,Số giảm năm trước,
DCST,DANH_MUC,stg_dcst_danh_muc,ID,,,PK
DCST,DANH_MUC,stg_dcst_danh_muc,MA,,Mã danh mục,
DCST,DANH_MUC,stg_dcst_danh_muc,TEN,,Tên danh mục,
DCST,DANH_MUC,stg_dcst_danh_muc,NHOM_DANH_MUC_ID,,ID nhóm danh mục,FK
DCST,HOA_DON_CHI_TIET,stg_dcst_hoa_don_chi_tiet,ID,,,PK
DCST,HOA_DON_CHI_TIET,stg_dcst_hoa_don_chi_tiet,KH_MAU,,Ký hiệu mẫu,
DCST,HOA_DON_CHI_TIET,stg_dcst_hoa_don_chi_tiet,KH_HOA_DON,,Ký hiệu hóa đơn,
DCST,HOA_DON_CHI_TIET,stg_dcst_hoa_don_chi_tiet,SO_HOA_DON,,Số hóa đơn,
DCST,HOA_DON_CHI_TIET,stg_dcst_hoa_don_chi_tiet,TCT_TTCCN_HOA_DON_ID,,ID Thông tin cưỡng chế nợ theo hóa đơn,FK
DCST,HOA_DON_CHI_TIET,stg_dcst_hoa_don_chi_tiet,LOAI_HOA_DON,,Loại hóa đơn,
DCST,HOA_DON_CHI_TIET,stg_dcst_hoa_don_chi_tiet,OBJID,,,
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,ID,,,PK
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,TEN_NNT,,Tên người đại diện/chủ hộ KD,
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,CHUC_VU,,Chức vụ người đại diện/chủ hộ KD,
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,LOAI_GIAY_TO,,"Loại giấy tờ như: CMND, CCCD: 1010: CMND, 2080 CCCD, 1020: hộ chiếu",
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,SO_GIAY_TO,,Số giấy tờ,
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,NGAY_CAP,,Ngày cấp giấy tờ,
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,DIEN_THOAI,,Điện thoại,
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,FAX,,Fax,
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,EMAIL,,Email,
DCST,TTKDT_NGUOI_DAI_DIEN,stg_dcst_ttkdt_nguoi_dai_dien,THONG_TIN_DK_THUE_ID,,ID thông tin đăng ký thuế,FK
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,ID,,,PK
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,MA_NNHAN,,Mã số thuế của người nộp thuế,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,TEN_NNHAN,,Tên người nộp thuế,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,MA_CQT_QL,,Mã cơ quan quản lý trực tiếp,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,TEN_CQT_QL,,Tên cơ quan quản lý trực tiếp,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,MA_HTCC,,Mã hình thức cưỡng chế,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,TEN_HTCC,,Tên hình thức cưỡng chế,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,MA_GDDT,,Mã giao dịch điện tử,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,SO_QD,,Số quyết định,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,NGAY_QD,,Ngày quyết định,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,NGANH_KD_DTBCC,,Tên ngành kinh doanh của đối tượng bị cưỡng chế,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,NGAY_HIEU_LUC_QD_TU,,Ngày hiệu lực từ,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,NGAY_HIEU_LUC_QD_DEN,,Ngày hiệu lực đến,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,TB_MA_NNHAN,,Thông báo: Mã số thuế người nộp thuế,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,TB_TEN_NNHAN,,Thông báo: Tên người nộp thuế,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,MA_THONG_BAO,,Mã thông báo,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,TEN_THONG_BAO,,Tên thông báo,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,CAN_CU_QDSO,,Căn cứ số quyết định,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,CAN_CU_QDNGAY,,Căn cứ ngày quyết định,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,TB_NO_SO,,Thông báo số tiền nợ và số tiền phạt nộp chậm,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,TB_NO_NGAY,,Thông báo tiền nợ và tiền phạt nộp chậm,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,HIEU_LUC,,Hiệu lực,
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,GOI_TIN_ID,,ID gói tin,FK
DCST,TCT_TTCCN_HOA_DON,stg_dcst_tct_ttccn_hoa_don,GUID,,,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,ID,,,PK
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,TEN,,Tên công ty,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,LOAI_CTY,,1. Công ty chứng khoán; 2. Công ty đại chúng; 3. Công ty quản lý quỹ,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,NGAY_THAYDOI,,Ngày thay đổi thông tin,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,MST,,Mã số thuế,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,DIA_CHI,,Địa chỉ,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,SDT,,Số điện thoại,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,FAX,,Fax,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,WEB,,Địa chỉ website công ty,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,KINHDOANH,,Ngành nghề kinh doanh,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,TEN_NDD,,Tên người đại diện pháp luật,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,VON,,Vốn đầu tư chủ sở hữu,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,NGAY_DK,,Ngày đăng ký công ty đại chúng,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,SO_QD_GD,,Số quyết định niêm yết/ giao dịch cổ phiếu,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,KY_HIEU,,Ký hiệu,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,NGAY_GD,,Ngày niêm yết/ giao dịch,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,NOI_GD,,Nơi niêm yết/ giao dịch cổ phiếu,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,NGAY_DAU_GD,,Ngày niêm yết/ giao dịch cổ phiếu lần đầu tiên trên sàn giao dịch chứng khoán,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,SO_CD,,Số lượng cổ đông,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,NGAY_HUY_CP,,Ngày hủy niêm yết,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,NGAY_HUY_DC,,Ngày hủy đại chúng,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,GOI_TIN_ID,,Mã gói tin,FK
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,DKKD,,Đăng ký kinh doanh,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,GUID,,,
DCST,THONG_TIN_CONG_TY,stg_dcst_thong_tin_cong_ty,SO_BAN_GHI,,Lưu số bản ghi công ty có cùng gói tin ID và loại công ty,
DCST,NHOM_DANH_MUC,stg_dcst_nhom_danh_muc,ID,,,PK
DCST,NHOM_DANH_MUC,stg_dcst_nhom_danh_muc,MA,,Mã danh mục,
DCST,NHOM_DANH_MUC,stg_dcst_nhom_danh_muc,TEN,,Tên danh mục,
DCST,NHOM_DANH_MUC,stg_dcst_nhom_danh_muc,TRANG THAI,,Trạng thái,
FIMS,USERS,stg_fims_users,ID,,ID bản ghi,PK
FIMS,USERS,stg_fims_users,DELETED,,Trạng thái xóa bản ghi: 0: Chưa xóa 1: Đã xóa,
FIMS,USERS,stg_fims_users,DATECREATED,,Ngày tạo,
FIMS,USERS,stg_fims_users,CREATEDBY,,Người tạo,
FIMS,USERS,stg_fims_users,DATEMODIFIED,,Ngày sửa,
FIMS,USERS,stg_fims_users,MODIFYBY,,Người sửa,
FIMS,USERS,stg_fims_users,USERNAME,,Tài khoản,
FIMS,USERS,stg_fims_users,DISPLAYNAME,,Họ tên,
FIMS,USERS,stg_fims_users,PASSWORD,,Mật khẩu,
FIMS,USERS,stg_fims_users,STATUS,,Trạng thái: 1: Hoạt động 0: Khóa,
FIMS,USERS,stg_fims_users,DATELOGINED,,Ngày đăng nhập gần nhất,
FIMS,USERS,stg_fims_users,DATECHANGEPASSWORD,,Ngày thay đổi mật khẩu,
FIMS,USERS,stg_fims_users,ORGPASSWORD,,Mật khẩu cũ,
FIMS,USERS,stg_fims_users,ISCER,,Chứng thư số: 1: Sử dụng 0: Không sử dụng,
FIMS,USERS,stg_fims_users,EMAIL,,Email,
FIMS,USERS,stg_fims_users,ISDATAMIGRATION,,Dữ liệu được đồng bộ: 1: Đồng bộ 0: Không đồng bộ,
FIMS,USERS,stg_fims_users,DESCRIPTION,,Ghi chú,
FIMS,USERS,stg_fims_users,DEPARTMENTID,,Phòng ban: Dữ liệu lấy từ trường ID của bảng DEPARTMENT,FK
FIMS,USERS,stg_fims_users,JOBTYPEID,,Chức vụ. Dữ liệu lấy từ trường ID của bảng JOBTYPE,FK
FIMS,USERS,stg_fims_users,SYSTEMOBJECT,,Loại đối tượng: 0: Ủy ban chứng khoán Nhà nước 1: Công ty QLQ 2: Công ty chứng khoán 3: Ngân hàng lưu ký 4: Trung tâm lưu ký 5: Sở giao dịch CK 6: Người đại diện CBTT 7: CN công ty QLQ NN tại VN,
FIMS,USERS,stg_fims_users,UNITID,,ID Đơn vị. Dữ liệu lấy từ trường ID của bảng UNIT,FK
FIMS,USERS,stg_fims_users,ACCOUNTTYPE,,Loại tài khoản: 0: Tài khoản hệ thống 1: tài khoản gửi báo cáo,
FIMS,USERS,stg_fims_users,FUNDCOMID,,ID đối tượng gửi báo cáo là công ty QLQ. Dữ liệu được lấy từ trường ID của bảng FUNDCOMPANY,FK
FIMS,USERS,stg_fims_users,SECCOMID,,ID đối tượng gửi báo cáo là công ty chứng khoán. Dữ liệu được lấy từ trường ID của bảng SECURITIESCOMPANY,FK
FIMS,USERS,stg_fims_users,BANKID,,ID đối tượng gửi báo cáo là công ty ngân hàng lưu ký. Dữ liệu được lấy từ trường ID của bảng BANKMONI,FK
FIMS,USERS,stg_fims_users,DEPCENID,,ID đối tượng gửi báo cáo là Trung tâm lưu ký. Dữ liệu được lấy từ trường ID của bảng DEPOSITORYCENTER,FK
FIMS,USERS,stg_fims_users,STOCKCENID,,ID đối tượng gửi báo cáo là Sở giao dịch CK. Dữ liệu được lấy từ trường ID của bảng STOCKEXCHANGE,FK
FIMS,USERS,stg_fims_users,INDIREPCENID,,ID đối tượng gửi báo cáo là người đại diện CBTT. Dữ liệu được lấy từ trường ID của bảng INFODISCREPRES,FK
FIMS,USERS,stg_fims_users,BRANCHSID,,ID đối tượng gửi báo cáo là CN công ty QLQ NN tại VN. Dữ liệu được lấy từ trường ID của bảng BRANCHS,FK
FIMS,USERS,stg_fims_users,COUNTPASSFAIL,,Số lần đăng nhập sai mật khẩu,
FIMS,USERS,stg_fims_users,ISFIRSTLOGIN,,"Tài khoản mới tạo, chưa đăng nhập lần nào trên hệ thống: 1: Tài khoản mới tạo, chưa đăng nhập lần nào 0: Tài khoản đã đăng nhập trên hệ thống",
FIMS,USERS,stg_fims_users,IDOLD,,ID hệ thống cũ,
