bcv_core_object,silver_entity,silver_attribute,silver_data_type,description,data_domain,nullable,is_primary_key,source_system,source_table,source_column,comment,classification_context,etl_derived_value
Business Activity,AML Enforcement Case,Received Date,date,Ngày nhận hồ sơ.,Date,True,False,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.NGAY_NHAN_HO_SO,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,Business Sector Code,string,Mảng nghiệp vụ liên quan.,Classification Value,True,False,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.MANG_NGHIEP_VU_ID,Scheme: TT_BUSINESS_SECTOR.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,Archive Number,string,Mã số lưu trữ.,Text,True,False,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.MA_SO_LUU_TRU,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,Case Content,string,Nội dung hồ sơ.,Text,True,False,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.NOI_DUNG,,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,Case Status Code,string,Trạng thái hồ sơ.,Classification Value,False,False,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.TRANG_THAI_ID,Scheme: TT_CASE_STATUS.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,Responsible Officer Id,string,FK đến Inspection Officer — lãnh đạo phụ trách.,Surrogate Key,True,False,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.LANH_DAO_PHU_TRACH,FK target: Inspection Officer.Inspection Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,Responsible Officer Code,string,Mã cán bộ lãnh đạo phụ trách.,Text,True,False,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.LANH_DAO_PHU_TRACH,FK target: Inspection Officer.Inspection Officer Code. Pair with Responsible Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,Processing Officer Id,string,FK đến Inspection Officer — chuyên viên xử lý.,Surrogate Key,True,False,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.CHUYEN_VIEN_XU_LY,FK target: Inspection Officer.Inspection Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Case,Processing Officer Code,string,Mã cán bộ chuyên viên xử lý.,Text,True,False,ThanhTra,PCRT_HO_SO,ThanhTra.PCRT_HO_SO.CHUYEN_VIEN_XU_LY,FK target: Inspection Officer.Inspection Officer Code. Pair with Processing Officer Id.,Source System Code = 'ThanhTra_PCRT_HO_SO',
Business Activity,AML Enforcement Decision,AML Enforcement Decision Id,string,Khóa đại diện cho quyết định xử phạt PCRT.,Surrogate Key,False,True,ThanhTra,PCRT_VAN_BAN_XU_LY,,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,AML Enforcement Decision Code,string,Mã quyết định. Map từ PK ThanhTra.PCRT_VAN_BAN_XU_LY.ID.,Text,False,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.ID,BK của entity.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,Source System Code,string,Mã hệ thống nguồn.,Classification Value,False,False,ThanhTra,PCRT_VAN_BAN_XU_LY,,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,AML Enforcement Case Id,string,FK đến AML Enforcement Case.,Surrogate Key,False,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.HO_SO_ID,FK target: AML Enforcement Case.AML Enforcement Case Id.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,AML Enforcement Case Code,string,Mã hồ sơ PCRT.,Text,False,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.HO_SO_ID,FK target: AML Enforcement Case.AML Enforcement Case Code. Pair with AML Enforcement Case Id.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,Penalty Decision Number,string,Số quyết định xử phạt / công văn nhắc nhở.,Text,True,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.SO_QD_XU_PHAT,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,Violation Report Number,string,Số biên bản vi phạm hành chính.,Text,True,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.SO_BIEN_BAN_VPHC,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,Violation Report Date,date,Ngày ký biên bản vi phạm hành chính.,Date,True,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.NGAY_KY_BIEN_BAN,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,Penalty Content,string,Nội dung xử phạt.,Text,True,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.NOI_DUNG_XU_PHAT,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,Total Penalty Amount,"decimal(23,2)",Tổng số tiền phạt.,Currency Amount,True,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.TONG_SO_TIEN_PHAT,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,Decision Status Code,string,Trạng thái.,Classification Value,True,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.TRANG_THAI,Scheme: TT_CASE_STATUS.,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Enforcement Decision,Remark,string,Ghi chú.,Text,True,False,ThanhTra,PCRT_VAN_BAN_XU_LY,ThanhTra.PCRT_VAN_BAN_XU_LY.GHI_CHU,,Source System Code = 'ThanhTra_PCRT_VAN_BAN_XU_LY',
Business Activity,AML Periodic Report,AML Periodic Report Id,string,Khóa đại diện cho báo cáo phòng chống rửa tiền định kỳ.,Surrogate Key,False,True,ThanhTra,PCRT_BAO_CAO,,,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,AML Periodic Report Code,string,Mã báo cáo. Map từ ThanhTra.PCRT_BAO_CAO.MA_BAO_CAO (unique).,Text,False,False,ThanhTra,PCRT_BAO_CAO,ThanhTra.PCRT_BAO_CAO.MA_BAO_CAO,BK của entity.,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,Source Record Id,string,Khóa chính nội bộ từ bảng nguồn ThanhTra.PCRT_BAO_CAO.ID.,Text,False,False,ThanhTra,PCRT_BAO_CAO,ThanhTra.PCRT_BAO_CAO.ID,Internal source PK — dùng để cross-reference khi MA_BAO_CAO chưa có.,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,Source System Code,string,Mã hệ thống nguồn.,Classification Value,False,False,ThanhTra,PCRT_BAO_CAO,,,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,Report Name,string,Tên báo cáo phòng chống rửa tiền.,Text,False,False,ThanhTra,PCRT_BAO_CAO,ThanhTra.PCRT_BAO_CAO.TEN_BAO_CAO,,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,Report Date,date,Ngày lập báo cáo.,Date,True,False,ThanhTra,PCRT_BAO_CAO,ThanhTra.PCRT_BAO_CAO.NGAY_LAP_BAO_CAO,,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,Report Sent Date,date,Ngày gửi báo cáo.,Date,True,False,ThanhTra,PCRT_BAO_CAO,ThanhTra.PCRT_BAO_CAO.NGAY_GUI_BAO_CAO,,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,Period From Date,date,Từ ngày tổng hợp.,Date,True,False,ThanhTra,PCRT_BAO_CAO,ThanhTra.PCRT_BAO_CAO.TU_NGAY_TONG_HOP,,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,Period To Date,date,Đến ngày tổng hợp.,Date,True,False,ThanhTra,PCRT_BAO_CAO,ThanhTra.PCRT_BAO_CAO.DEN_NGAY_TONG_HOP,,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,Report Content,string,Nội dung báo cáo.,Text,True,False,ThanhTra,PCRT_BAO_CAO,ThanhTra.PCRT_BAO_CAO.NOI_DUNG,,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,AML Periodic Report,Report File URL,string,Đường dẫn file báo cáo.,Text,True,False,ThanhTra,PCRT_BAO_CAO,ThanhTra.PCRT_BAO_CAO.FILE_BAO_CAO,,Source System Code = 'ThanhTra_PCRT_BAO_CAO',
Business Activity,Anti-Corruption Report,Anti-Corruption Report Id,string,Khóa đại diện cho báo cáo phòng chống tham nhũng.,Surrogate Key,False,True,ThanhTra,PCTN_BAO_CAO,,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Anti-Corruption Report Code,string,Mã báo cáo PCTN. Map từ PK ThanhTra.PCTN_BAO_CAO.ID.,Text,False,False,ThanhTra,PCTN_BAO_CAO,ThanhTra.PCTN_BAO_CAO.ID,BK của entity.,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Source System Code,string,Mã hệ thống nguồn.,Classification Value,False,False,ThanhTra,PCTN_BAO_CAO,,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Report Name,string,Tên báo cáo phòng chống tham nhũng.,Text,False,False,ThanhTra,PCTN_BAO_CAO,ThanhTra.PCTN_BAO_CAO.TEN_BAO_CAO,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Report Date,date,Ngày lập báo cáo.,Date,True,False,ThanhTra,PCTN_BAO_CAO,ThanhTra.PCTN_BAO_CAO.NGAY_LAP_BAO_CAO,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Report Sent Date,date,Ngày gửi báo cáo.,Date,True,False,ThanhTra,PCTN_BAO_CAO,ThanhTra.PCTN_BAO_CAO.NGAY_GUI_BAO_CAO,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Period From Date,date,Từ ngày tổng hợp.,Date,True,False,ThanhTra,PCTN_BAO_CAO,ThanhTra.PCTN_BAO_CAO.TU_NGAY_TONG_HOP,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Period To Date,date,Đến ngày tổng hợp.,Date,True,False,ThanhTra,PCTN_BAO_CAO,ThanhTra.PCTN_BAO_CAO.DEN_NGAY_TONG_HOP,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Citizen Reception Result,string,Kết quả tiếp công dân.,Text,True,False,ThanhTra,PCTN_BAO_CAO,ThanhTra.PCTN_BAO_CAO.KET_QUA_TIEP_CONG_DAN,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Complaint Processing Result,string,Kết quả xử lý khiếu nại tố cáo.,Text,True,False,ThanhTra,PCTN_BAO_CAO,ThanhTra.PCTN_BAO_CAO.KET_QUA_XU_LY_KNTC,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Anti-Corruption Report,Report File URL,string,Đường dẫn file báo cáo.,Text,True,False,ThanhTra,PCTN_BAO_CAO,ThanhTra.PCTN_BAO_CAO.FILE_BAO_CAO,,Source System Code = 'ThanhTra_PCTN_BAO_CAO',
Business Activity,Complaint Enforcement Decision,Complaint Enforcement Decision Id,string,Khóa đại diện cho quyết định xử phạt từ hồ sơ đơn thư.,Surrogate Key,False,True,ThanhTra,DT_VAN_BAN_XU_LY,,,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Complaint Enforcement Decision Code,string,Mã quyết định xử phạt. Map từ PK ThanhTra.DT_VAN_BAN_XU_LY.ID.,Text,False,False,ThanhTra,DT_VAN_BAN_XU_LY,ThanhTra.DT_VAN_BAN_XU_LY.ID,BK của entity.,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Source System Code,string,Mã hệ thống nguồn.,Classification Value,False,False,ThanhTra,DT_VAN_BAN_XU_LY,,,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Complaint Processing Case Id,string,FK đến Complaint Processing Case (OQ-5: DT_VAN_BAN_XU_LY FK → DT_HO_SO).,Surrogate Key,False,False,ThanhTra,DT_VAN_BAN_XU_LY,ThanhTra.DT_VAN_BAN_XU_LY.HO_SO_ID,FK target: Complaint Processing Case.Complaint Processing Case Id.,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Complaint Processing Case Code,string,Mã hồ sơ đơn thư.,Text,False,False,ThanhTra,DT_VAN_BAN_XU_LY,ThanhTra.DT_VAN_BAN_XU_LY.HO_SO_ID,FK target: Complaint Processing Case.Complaint Processing Case Code. Pair with Complaint Processing Case Id.,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Penalty Decision Number,string,Số quyết định xử phạt.,Text,True,False,ThanhTra,DT_VAN_BAN_XU_LY,ThanhTra.DT_VAN_BAN_XU_LY.SO_QD_XU_PHAT,,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Violation Report Number,string,Số biên bản vi phạm hành chính.,Text,True,False,ThanhTra,DT_VAN_BAN_XU_LY,ThanhTra.DT_VAN_BAN_XU_LY.SO_BIEN_BAN_VPHC,,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Violation Report Date,date,Ngày biên bản vi phạm hành chính.,Date,True,False,ThanhTra,DT_VAN_BAN_XU_LY,ThanhTra.DT_VAN_BAN_XU_LY.NGAY_BIEN_BAN,,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Penalty Content,string,Nội dung xử phạt.,Text,True,False,ThanhTra,DT_VAN_BAN_XU_LY,ThanhTra.DT_VAN_BAN_XU_LY.NOI_DUNG_XU_PHAT,,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Decision Status Code,string,Trạng thái: CHUA_NOP_PHAT / DA_NOP_PHAT / NOP_PHAT_NHIEU_LAN.,Classification Value,False,False,ThanhTra,DT_VAN_BAN_XU_LY,ThanhTra.DT_VAN_BAN_XU_LY.TRANG_THAI,Scheme: TT_PENALTY_STATUS.,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Enforcement Decision,Remark,string,Ghi chú.,Text,True,False,ThanhTra,DT_VAN_BAN_XU_LY,ThanhTra.DT_VAN_BAN_XU_LY.GHI_CHU,,Source System Code = 'ThanhTra_DT_VAN_BAN_XU_LY',
Business Activity,Complaint Penalty Announcement,Complaint Penalty Announcement Id,string,Khóa đại diện cho công bố xử phạt từ đơn thư.,Surrogate Key,False,True,ThanhTra,DT_CONG_BO_XU_PHAT,,,Source System Code = 'ThanhTra_DT_CONG_BO_XU_PHAT',
Business Activity,Complaint Penalty Announcement,Complaint Penalty Announcement Code,string,Mã công bố. Map từ PK ThanhTra.DT_CONG_BO_XU_PHAT.ID.,Text,False,False,ThanhTra,DT_CONG_BO_XU_PHAT,ThanhTra.DT_CONG_BO_XU_PHAT.ID,BK của entity.,Source System Code = 'ThanhTra_DT_CONG_BO_XU_PHAT',
Business Activity,Complaint Penalty Announcement,Source System Code,string,Mã hệ thống nguồn.,Classification Value,False,False,ThanhTra,DT_CONG_BO_XU_PHAT,,,Source System Code = 'ThanhTra_DT_CONG_BO_XU_PHAT',
Business Activity,Complaint Penalty Announcement,Complaint Processing Case Id,string,FK đến Complaint Processing Case (via HO_SO_ID — redundant navigation FK).,Surrogate Key,True,False,ThanhTra,DT_CONG_BO_XU_PHAT,ThanhTra.DT_CONG_BO_XU_PHAT.HO_SO_ID,FK target: Complaint Processing Case.Complaint Processing Case Id.,Source System Code = 'ThanhTra_DT_CONG_BO_XU_PHAT',
Business Activity,Complaint Penalty Announcement,Complaint Processing Case Code,string,Mã hồ sơ đơn thư.,Text,True,False,ThanhTra,DT_CONG_BO_XU_PHAT,ThanhTra.DT_CONG_BO_XU_PHAT.HO_SO_ID,FK target: Complaint Processing Case.Complaint Processing Case Code. Pair with Complaint Processing Case Id.,Source System Code = 'ThanhTra_DT_CONG_BO_XU_PHAT',
Business Activity,Complaint Penalty Announcement,Complaint Enforcement Decision Id,string,FK đến Complaint Enforcement Decision.,Surrogate Key,False,False,ThanhTra,DT_CONG_BO_XU_PHAT,ThanhTra.DT_CONG_BO_XU_PHAT.QUYET_DINH_XU_PHAT_ID,FK target: Complaint Enforcement Decision.Complaint Enforcement Decision Id.,Source System Code = 'ThanhTra_DT_CONG_BO_XU_PHAT',
