kpi_id,dashboard,kpi_name,kpi_description,requirement_group,kpi_category,source_module,mart_table,mart_column,column_role,logic
K_QLKD_84,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tư vấn CKPS,Số NHN tư vấn CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_85,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh CKPS,Số NHN tự doanh CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Practitioner Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_85,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh CKPS,Số NHN tự doanh CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Managing Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_85,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh CKPS,Số NHN tự doanh CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Certificate Type Dimension Id,FILTER,Classification Dim (scheme NHNCK_CERTIFICATE_TYPE) Classification Code = 'DERIVATIVE_PROP_TRADING'
K_QLKD_85,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh CKPS,Số NHN tự doanh CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_85,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 3 — NHNCK của CTCK,Số NHN tự doanh CKPS,Số NHN tự doanh CKPS,Block 30 — Số lượng NHN theo dịch vụ CKPS (môi giới PS / tư vấn PS / tự doanh PS),Chỉ tiêu cơ sở,"SCMS, NHNCK",Fact QLKD Practitioner License Certificate Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_86,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Họ và tên,Họ và tên,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Securities Company Senior Personnel Dimension,Full Name,JOIN_KEY,Attribute dim — Họ và tên
K_QLKD_87,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Email,Email,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Securities Company Senior Personnel Dimension,Email Disclosure,JOIN_KEY,Attribute dim — Email
K_QLKD_88,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số điện thoại,Số điện thoại,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Securities Company Senior Personnel Dimension,Phone Number,JOIN_KEY,Attribute dim — Số điện thoại
K_QLKD_89,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Chức vụ,Chức vụ,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Position Type Dimension Id,SLICER,FK Classification Dim (scheme SCMS_POSITION_TYPE); group by Parent Code → HDQT/HDTV/BKS/BDH
K_QLKD_90,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Thời gian bắt đầu làm việc,Thời gian bắt đầu làm việc,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Tenure Start Date,JOIN_KEY,Ngày bắt đầu nhiệm kỳ
K_QLKD_91,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên HĐQT,COUNT thành viên HĐQT,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Senior Personnel Dimension Id,MEASURE,COUNT DISTINCT aggregation — đếm thành viên nhóm HĐQT
K_QLKD_91,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên HĐQT,COUNT thành viên HĐQT,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_91,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên HĐQT,COUNT thành viên HĐQT,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Position Type Dimension Id,FILTER,"Classification Dim (scheme SCMS_POSITION_TYPE) Classification Code IN (HDQT_CHAIRMAN, HDQT_VICE, HDQT_MEMBER) — HĐQT"
K_QLKD_91,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên HĐQT,COUNT thành viên HĐQT,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Tenure End Date,FILTER,IS NULL (đương nhiệm)
K_QLKD_92,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên HĐTV,COUNT thành viên HĐTV,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Senior Personnel Dimension Id,MEASURE,COUNT DISTINCT aggregation — đếm thành viên nhóm HĐTV
K_QLKD_92,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên HĐTV,COUNT thành viên HĐTV,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_92,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên HĐTV,COUNT thành viên HĐTV,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Position Type Dimension Id,FILTER,Classification Dim (scheme SCMS_POSITION_TYPE) Classification Code IN (HDTV_MEMBER) — HĐTV
K_QLKD_92,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên HĐTV,COUNT thành viên HĐTV,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Tenure End Date,FILTER,IS NULL (đương nhiệm)
K_QLKD_93,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên BKS/UB KT,COUNT thành viên BKS/UB KT,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Senior Personnel Dimension Id,MEASURE,COUNT DISTINCT aggregation — đếm thành viên nhóm BKS/UBKT
K_QLKD_93,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên BKS/UB KT,COUNT thành viên BKS/UB KT,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_93,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên BKS/UB KT,COUNT thành viên BKS/UB KT,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Position Type Dimension Id,FILTER,"Classification Dim (scheme SCMS_POSITION_TYPE) Classification Code IN (BKS_HEAD, BKS_MEMBER, AUDIT_COMMITTEE_MEMBER) — BKS/UBKT"
K_QLKD_93,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên BKS/UB KT,COUNT thành viên BKS/UB KT,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Tenure End Date,FILTER,IS NULL (đương nhiệm)
K_QLKD_94,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên Ban điều hành,COUNT thành viên Ban điều hành,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Senior Personnel Dimension Id,MEASURE,COUNT DISTINCT aggregation — đếm thành viên nhóm Ban điều hành
K_QLKD_94,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên Ban điều hành,COUNT thành viên Ban điều hành,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_94,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên Ban điều hành,COUNT thành viên Ban điều hành,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Position Type Dimension Id,FILTER,"Classification Dim (scheme SCMS_POSITION_TYPE) Classification Code IN (CEO, DEPUTY_CEO, CFO, CHIEF_ACCOUNTANT) — Ban điều hành"
K_QLKD_94,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,COUNT thành viên Ban điều hành,COUNT thành viên Ban điều hành,Block 31 — Nhân sự cao cấp (HĐQT / HĐTV / BKS-UB KT / Ban điều hành),Chỉ tiêu cơ sở,SCMS,Fact Securities Company Senior Personnel Tenure,Tenure End Date,FILTER,IS NULL (đương nhiệm)
K_QLKD_101,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng chi nhánh,Số lượng chi nhánh,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_101,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng chi nhánh,Số lượng chi nhánh,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_101,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng chi nhánh,Số lượng chi nhánh,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Type Dimension Id,FILTER,Classification Dim (scheme SCMS_ORG_UNIT_TYPE) Classification Code = 'BRANCH'
K_QLKD_101,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng chi nhánh,Số lượng chi nhánh,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_101,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng chi nhánh,Số lượng chi nhánh,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_102,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng phòng giao dịch,Số lượng phòng giao dịch,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_102,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng phòng giao dịch,Số lượng phòng giao dịch,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_102,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng phòng giao dịch,Số lượng phòng giao dịch,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Type Dimension Id,FILTER,Classification Dim (scheme SCMS_ORG_UNIT_TYPE) Classification Code = 'TRANSACTION_OFFICE'
K_QLKD_102,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng phòng giao dịch,Số lượng phòng giao dịch,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_102,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng phòng giao dịch,Số lượng phòng giao dịch,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_103,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng văn phòng đại diện,Số lượng văn phòng đại diện,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_103,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng văn phòng đại diện,Số lượng văn phòng đại diện,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_103,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng văn phòng đại diện,Số lượng văn phòng đại diện,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Type Dimension Id,FILTER,Classification Dim (scheme SCMS_ORG_UNIT_TYPE) Classification Code = 'REPRESENTATIVE_OFFICE'
K_QLKD_103,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng văn phòng đại diện,Số lượng văn phòng đại diện,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_103,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,Số lượng văn phòng đại diện,Số lượng văn phòng đại diện,Block 34 — KPI cards Tổng số CN / PGD / VPĐD,Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_104,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL CN/PGD/VPĐD theo môi giới,SL CN/PGD/VPĐD theo môi giới,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_104,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL CN/PGD/VPĐD theo môi giới,SL CN/PGD/VPĐD theo môi giới,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_104,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL CN/PGD/VPĐD theo môi giới,SL CN/PGD/VPĐD theo môi giới,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Brokerage Flag,FILTER,= TRUE — pending Silver verify (QLKD_O14)
K_QLKD_104,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL CN/PGD/VPĐD theo môi giới,SL CN/PGD/VPĐD theo môi giới,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_104,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL CN/PGD/VPĐD theo môi giới,SL CN/PGD/VPĐD theo môi giới,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_105,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo bảo lãnh,SL theo bảo lãnh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_105,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo bảo lãnh,SL theo bảo lãnh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_105,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo bảo lãnh,SL theo bảo lãnh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Underwriting Flag,FILTER,= TRUE — pending Silver verify (QLKD_O14)
K_QLKD_105,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo bảo lãnh,SL theo bảo lãnh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_105,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo bảo lãnh,SL theo bảo lãnh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_106,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn,SL theo tư vấn,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_106,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn,SL theo tư vấn,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_106,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn,SL theo tư vấn,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Advisory Flag,FILTER,= TRUE — pending Silver verify (QLKD_O14)
K_QLKD_106,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn,SL theo tư vấn,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_106,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tư vấn,SL theo tư vấn,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_107,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh,SL theo tự doanh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_107,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh,SL theo tự doanh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_107,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh,SL theo tự doanh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Proprietary Trading Flag,FILTER,= TRUE — pending Silver verify (QLKD_O14)
K_QLKD_107,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh,SL theo tự doanh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Is Active Flag,FILTER,= TRUE
K_QLKD_107,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo tự doanh,SL theo tự doanh,"Block 35 — Số lượng CN, PGD, VPĐD theo nghiệp vụ (MG/BL/TV/TD)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_108,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo dịch vụ GD ký quỹ,SL theo dịch vụ GD ký quỹ,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_108,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo dịch vụ GD ký quỹ,SL theo dịch vụ GD ký quỹ,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
K_QLKD_108,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo dịch vụ GD ký quỹ,SL theo dịch vụ GD ký quỹ,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Type Dimension Id,FILTER,Classification Dim (scheme SCMS_SERVICE_TYPE) Classification Code = 'MARGIN_TRADING'
K_QLKD_108,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo dịch vụ GD ký quỹ,SL theo dịch vụ GD ký quỹ,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Service Registration Status Dimension Id,FILTER,Classification Dim (scheme QLKD_SERVICE_REGISTRATION_STATUS) Classification Code = 'ACTIVE'
K_QLKD_108,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo dịch vụ GD ký quỹ,SL theo dịch vụ GD ký quỹ,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Snapshot Date,FILTER,= <selected>
K_QLKD_109,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo ứng trước tiền bán,SL theo ứng trước tiền bán,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Organization Unit Dimension Id,MEASURE,COUNT DISTINCT aggregation
K_QLKD_109,Dashboard Tra cứu hồ sơ 360° CTCK >> Tab 4 — Nhân sự,SL theo ứng trước tiền bán,SL theo ứng trước tiền bán,"Block 36 — Số lượng CN, PGD, VPĐD theo dịch vụ KD CK (ký quỹ / ứng trước tiền bán / lưu ký)",Chỉ tiêu cơ sở,SCMS,Fact Securities Company Organization Unit Service Registration Snapshot,Securities Company Dimension Id,FILTER,= <selected CTCK>
